cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration
5520,ordinary,n4,"37.227279,-80.421665",video,4523,5
5521,ordinary,n2,"37.227279,-80.421665",voice,4522,10
5522,educational,n2,"37.231585,-80.416258",data,4526,7
5523,educational,n5,"37.231585,-80.416258",video,4528,10
5524,educational,n2,"37.231585,-80.416258",video,4529,6
5525,scientific,n2,"37.227279,-80.421665",voice,4525,5
5526,scientific,n5,"37.211525,-80.445081",emergency,4531,8
5527,emergency,n5,"37.231585,-80.416258",video,4527,7
5528,ordinary,n4,"37.211525,-80.445081",voice,4533,9
5529,scientific,n1,"37.231585,-80.416258",data,4535,7
5530,educational,n4,"37.231585,-80.416258",emergency,4536,7
5531,scientific,n4,"37.231585,-80.416258",emergency,4537,8
5532,government,n3,"37.211525,-80.445081",emergency,4534,6
5533,ordinary,n2,"37.211525,-80.445081",video,4537,5
5534,scientific,n1,"37.211525,-80.445081",data,4538,7
5535,educational,n1,"37.231585,-80.416258",data,4539,7
5536,educational,n5,"37.227279,-80.421665",emergency,4537,6
5537,emergency,n5,"37.211525,-80.445081",voice,4539,8
5538,government,n2,"37.231585,-80.416258",video,4543,9
5539,government,n4,"37.211525,-80.445081",voice,4543,7
5540,ordinary,n5,"37.211525,-80.445081",video,4543,6
5541,scientific,n3,"37.231585,-80.416258",data,4544,7
5542,government,n5,"37.211525,-80.445081",emergency,4546,7
5543,government,n1,"37.211525,-80.445081",voice,4546,7
5544,emergency,n1,"37.211525,-80.445081",video,4548,8
5545,government,n5,"37.227279,-80.421665",data,4545,9
5546,government,n1,"37.211525,-80.445081",data,4549,10
5547,emergency,n4,"37.231585,-80.416258",data,4552,10
5548,scientific,n2,"37.227279,-80.421665",data,4550,5
5549,scientific,n2,"37.211525,-80.445081",data,4555,8
5550,scientific,n1,"37.227279,-80.421665",video,4551,10
5551,scientific,n1,"37.227279,-80.421665",data,4552,6
5552,ordinary,n4,"37.231585,-80.416258",video,4559,10
5553,emergency,n2,"37.211525,-80.445081",emergency,4558,8
5554,educational,n4,"37.227279,-80.421665",emergency,4556,8
5555,government,n3,"37.227279,-80.421665",voice,4556,5
5556,scientific,n5,"37.227279,-80.421665",emergency,4559,7
5557,educational,n1,"37.231585,-80.416258",voice,4557,6
5558,educational,n4,"37.227279,-80.421665",voice,4561,6
5559,educational,n1,"37.211525,-80.445081",voice,4565,8
5560,ordinary,n3,"37.227279,-80.421665",data,4563,5
5561,educational,n5,"37.231585,-80.416258",video,4566,7
5562,scientific,n3,"37.211525,-80.445081",emergency,4563,8
5563,scientific,n5,"37.211525,-80.445081",video,4568,8
5564,emergency,n1,"37.231585,-80.416258",emergency,4570,9
5565,government,n4,"37.231585,-80.416258",emergency,4571,8
5566,emergency,n3,"37.231585,-80.416258",data,4567,10
5567,ordinary,n2,"37.231585,-80.416258",data,4574,9
5568,educational,n5,"37.211525,-80.445081",video,4577,10
5569,educational,n2,"37.211525,-80.445081",video,4574,6
5570,emergency,n5,"37.231585,-80.416258",data,4570,10
5571,scientific,n3,"37.227279,-80.421665",voice,4572,5
5572,government,n3,"37.231585,-80.416258",video,4580,10
5573,emergency,n3,"37.231585,-80.416258",emergency,4579,10
5574,government,n3,"37.211525,-80.445081",video,4575,5
5575,ordinary,n4,"37.231585,-80.416258",data,4579,6
5576,ordinary,n4,"37.227279,-80.421665",voice,4577,9
5577,ordinary,n1,"37.211525,-80.445081",data,4579,5
5578,scientific,n1,"37.227279,-80.421665",voice,4579,6
5579,educational,n1,"37.227279,-80.421665",emergency,4586,9
5580,educational,n1,"37.211525,-80.445081",video,4584,5
5581,scientific,n4,"37.211525,-80.445081",voice,4589,9
5582,emergency,n1,"37.211525,-80.445081",emergency,4589,8
5583,ordinary,n5,"37.211525,-80.445081",emergency,4586,9
5584,educational,n2,"37.231585,-80.416258",emergency,4585,5
5585,emergency,n5,"37.211525,-80.445081",emergency,4588,6
5586,emergency,n1,"37.231585,-80.416258",data,4586,6
5587,government,n2,"37.227279,-80.421665",voice,4593,10
5588,ordinary,n2,"37.231585,-80.416258",video,4591,5
5589,scientific,n3,"37.231585,-80.416258",emergency,4594,8
5590,emergency,n2,"37.227279,-80.421665",voice,4592,5
5591,emergency,n3,"37.227279,-80.421665",emergency,4597,7
5592,ordinary,n1,"37.231585,-80.416258",emergency,4595,6
5593,emergency,n5,"37.231585,-80.416258",data,4593,8
5594,government,n1,"37.227279,-80.421665",voice,4597,10
5595,emergency,n1,"37.211525,-80.445081",data,4595,7
5596,emergency,n3,"37.227279,-80.421665",data,4604,10
5597,scientific,n3,"37.211525,-80.445081",video,4602,6
5598,educational,n2,"37.227279,-80.421665",data,4600,10
5599,emergency,n4,"37.231585,-80.416258",data,4603,10
5600,ordinary,n1,"37.231585,-80.416258",emergency,4600,7
5601,ordinary,n1,"37.231585,-80.416258",voice,4602,6
5602,educational,n2,"37.211525,-80.445081",data,4604,8
5603,scientific,n1,"37.231585,-80.416258",voice,4603,10
5604,educational,n5,"37.227279,-80.421665",video,4612,9
5605,ordinary,n4,"37.211525,-80.445081",voice,4606,7
5606,scientific,n3,"37.231585,-80.416258",emergency,4606,8
5607,ordinary,n1,"37.231585,-80.416258",voice,4609,6
5608,ordinary,n5,"37.211525,-80.445081",video,4611,9
5609,government,n1,"37.227279,-80.421665",video,4616,9
5610,emergency,n1,"37.227279,-80.421665",emergency,4615,10
5611,government,n4,"37.231585,-80.416258",data,4612,10
5612,scientific,n5,"37.211525,-80.445081",voice,4612,6
5613,educational,n4,"37.227279,-80.421665",data,4616,5
5614,educational,n2,"37.227279,-80.421665",video,4621,10
5615,scientific,n5,"37.227279,-80.421665",video,4617,6
5616,government,n5,"37.227279,-80.421665",data,4623,9
5617,emergency,n2,"37.211525,-80.445081",emergency,4617,10
5618,educational,n4,"37.227279,-80.421665",voice,4625,8
5619,government,n3,"37.211525,-80.445081",video,4620,9
5620,ordinary,n2,"37.231585,-80.416258",video,4624,5
5621,emergency,n4,"37.227279,-80.421665",voice,4622,9
5622,government,n1,"37.211525,-80.445081",data,4622,7
5623,government,n3,"37.231585,-80.416258",voice,4627,5
5624,government,n4,"37.227279,-80.421665",emergency,4629,10
5625,educational,n3,"37.231585,-80.416258",emergency,4626,5
5626,emergency,n2,"37.231585,-80.416258",data,4627,10
5627,scientific,n4,"37.231585,-80.416258",voice,4627,7
5628,educational,n5,"37.227279,-80.421665",data,4634,8
5629,emergency,n5,"37.227279,-80.421665",video,4634,6
5630,ordinary,n5,"37.227279,-80.421665",data,4632,5
5631,emergency,n4,"37.231585,-80.416258",voice,4632,7
5632,emergency,n2,"37.211525,-80.445081",voice,4636,10
5633,scientific,n3,"37.231585,-80.416258",data,4639,10
5634,educational,n2,"37.231585,-80.416258",voice,4635,7
5635,ordinary,n1,"37.231585,-80.416258",emergency,4640,6
5636,emergency,n1,"37.227279,-80.421665",video,4644,9
5637,emergency,n4,"37.231585,-80.416258",emergency,4638,7
5638,emergency,n3,"37.231585,-80.416258",voice,4645,8
5639,scientific,n1,"37.231585,-80.416258",data,4639,5
5640,government,n3,"37.211525,-80.445081",video,4646,9
5641,ordinary,n3,"37.231585,-80.416258",voice,4642,9
5642,scientific,n4,"37.211525,-80.445081",emergency,4643,8
5643,emergency,n4,"37.227279,-80.421665",emergency,4646,5
5644,scientific,n5,"37.211525,-80.445081",voice,4653,10
5645,government,n5,"37.227279,-80.421665",emergency,4648,6
5646,scientific,n1,"37.211525,-80.445081",video,4646,7
5647,educational,n1,"37.227279,-80.421665",voice,4647,10
5648,government,n2,"37.231585,-80.416258",video,4652,9
5649,educational,n3,"37.227279,-80.421665",data,4654,6
5650,educational,n1,"37.231585,-80.416258",video,4655,9
5651,government,n2,"37.231585,-80.416258",voice,4659,10
5652,emergency,n2,"37.227279,-80.421665",video,4658,7
5653,emergency,n2,"37.211525,-80.445081",voice,4658,6
5654,emergency,n3,"37.227279,-80.421665",data,4660,9
5655,educational,n5,"37.227279,-80.421665",video,4658,6
5656,scientific,n3,"37.227279,-80.421665",voice,4661,7
5657,educational,n2,"37.231585,-80.416258",emergency,4661,8
5658,emergency,n1,"37.211525,-80.445081",data,4660,6
5659,emergency,n4,"37.231585,-80.416258",data,4663,5
5660,scientific,n5,"37.231585,-80.416258",voice,4660,8
5661,emergency,n3,"37.227279,-80.421665",video,4662,5
5662,educational,n1,"37.227279,-80.421665",data,4666,6
5663,government,n1,"37.227279,-80.421665",emergency,4665,5
5664,scientific,n2,"37.211525,-80.445081",emergency,4666,10
5665,scientific,n4,"37.211525,-80.445081",data,4673,9
5666,scientific,n3,"37.211525,-80.445081",data,4670,5
5667,ordinary,n3,"37.231585,-80.416258",data,4670,7
5668,emergency,n5,"37.231585,-80.416258",emergency,4669,5
5669,government,n2,"37.231585,-80.416258",emergency,4671,8
5670,emergency,n1,"37.231585,-80.416258",emergency,4670,10
5671,emergency,n1,"37.227279,-80.421665",video,4677,10
5672,government,n1,"37.227279,-80.421665",voice,4676,8
5673,emergency,n4,"37.211525,-80.445081",emergency,4675,6
5674,emergency,n3,"37.231585,-80.416258",voice,4679,7
5675,ordinary,n5,"37.211525,-80.445081",video,4677,6
5676,scientific,n2,"37.227279,-80.421665",voice,4679,6
5677,educational,n1,"37.231585,-80.416258",data,4680,6
5678,educational,n1,"37.227279,-80.421665",voice,4680,7
5679,educational,n5,"37.227279,-80.421665",voice,4680,6
5680,scientific,n3,"37.211525,-80.445081",data,4685,9
5681,ordinary,n4,"37.211525,-80.445081",emergency,4688,8
5682,educational,n5,"37.231585,-80.416258",video,4684,8
5683,ordinary,n4,"37.231585,-80.416258",data,4689,9
5684,government,n5,"37.231585,-80.416258",video,4687,6
5685,emergency,n3,"37.231585,-80.416258",data,4686,8
5686,government,n3,"37.227279,-80.421665",voice,4690,5
5687,ordinary,n3,"37.227279,-80.421665",voice,4689,9
5688,emergency,n1,"37.227279,-80.421665",emergency,4690,6
5689,educational,n5,"37.211525,-80.445081",voice,4697,10
5690,government,n2,"37.227279,-80.421665",emergency,4694,10
5691,educational,n1,"37.231585,-80.416258",data,4694,5
5692,government,n5,"37.227279,-80.421665",data,4695,10
5693,ordinary,n1,"37.211525,-80.445081",voice,4700,10
5694,scientific,n4,"37.231585,-80.416258",voice,4699,7
5695,ordinary,n1,"37.227279,-80.421665",emergency,4699,8
5696,educational,n2,"37.227279,-80.421665",data,4702,9
5697,educational,n4,"37.231585,-80.416258",emergency,4697,7
5698,ordinary,n5,"37.211525,-80.445081",emergency,4700,6
5699,government,n2,"37.231585,-80.416258",voice,4708,10
5700,emergency,n4,"37.227279,-80.421665",data,4701,7
5701,emergency,n3,"37.231585,-80.416258",video,4706,9
5702,educational,n4,"37.211525,-80.445081",video,4707,9
5703,scientific,n4,"37.231585,-80.416258",data,4707,9
5704,ordinary,n1,"37.231585,-80.416258",emergency,4707,8
5705,ordinary,n4,"37.211525,-80.445081",video,4712,10
5706,ordinary,n3,"37.227279,-80.421665",data,4711,8
5707,ordinary,n2,"37.211525,-80.445081",data,4710,5
5708,ordinary,n1,"37.211525,-80.445081",video,4712,8
5709,scientific,n3,"37.211525,-80.445081",video,4711,8
5710,emergency,n4,"37.231585,-80.416258",data,4712,6
5711,government,n2,"37.227279,-80.421665",emergency,4715,5
5712,educational,n5,"37.211525,-80.445081",video,4718,9
5713,ordinary,n3,"37.231585,-80.416258",data,4716,6
5714,government,n1,"37.227279,-80.421665",voice,4717,7
5715,government,n1,"37.211525,-80.445081",voice,4715,10
5716,educational,n1,"37.231585,-80.416258",emergency,4717,7
5717,emergency,n4,"37.211525,-80.445081",emergency,4726,10
5718,scientific,n5,"37.231585,-80.416258",emergency,4720,7
5719,educational,n1,"37.211525,-80.445081",data,4719,10
5720,emergency,n5,"37.227279,-80.421665",voice,4722,5
5721,emergency,n3,"37.211525,-80.445081",emergency,4723,5
5722,educational,n4,"37.227279,-80.421665",emergency,4726,8
5723,scientific,n1,"37.211525,-80.445081",data,4728,6
5724,educational,n2,"37.227279,-80.421665",voice,4732,10
5725,ordinary,n1,"37.227279,-80.421665",voice,4726,8
5726,scientific,n5,"37.231585,-80.416258",voice,4728,7
5727,scientific,n2,"37.211525,-80.445081",voice,4729,5
5728,emergency,n2,"37.211525,-80.445081",video,4728,5
5729,educational,n5,"37.231585,-80.416258",data,4732,7
5730,emergency,n1,"37.211525,-80.445081",data,4730,7
5731,scientific,n5,"37.211525,-80.445081",voice,4735,5
5732,ordinary,n1,"37.211525,-80.445081",data,4733,8
5733,emergency,n4,"37.231585,-80.416258",data,4739,10
5734,government,n2,"37.211525,-80.445081",data,4739,9
5735,ordinary,n5,"37.227279,-80.421665",video,4738,5
5736,scientific,n1,"37.227279,-80.421665",emergency,4739,7
5737,government,n1,"37.231585,-80.416258",emergency,4741,7
5738,government,n4,"37.231585,-80.416258",emergency,4742,8
5739,emergency,n3,"37.231585,-80.416258",emergency,4743,7
5740,emergency,n4,"37.211525,-80.445081",video,4744,9
5741,emergency,n5,"37.231585,-80.416258",data,4747,7
5742,government,n1,"37.227279,-80.421665",emergency,4744,5
5743,emergency,n3,"37.211525,-80.445081",emergency,4747,10
5744,emergency,n3,"37.231585,-80.416258",emergency,4748,10
5745,educational,n2,"37.211525,-80.445081",data,4749,5
5746,government,n3,"37.227279,-80.421665",video,4747,7
5747,scientific,n2,"37.231585,-80.416258",data,4754,8
5748,emergency,n4,"37.211525,-80.445081",emergency,4756,9
5749,educational,n1,"37.211525,-80.445081",data,4753,5
5750,emergency,n3,"37.227279,-80.421665",emergency,4754,9
5751,government,n4,"37.211525,-80.445081",voice,4752,7
5752,ordinary,n3,"37.231585,-80.416258",video,4759,9
5753,emergency,n1,"37.231585,-80.416258",emergency,4759,9
5754,government,n4,"37.231585,-80.416258",data,4757,7
5755,educational,n5,"37.231585,-80.416258",video,4755,5
5756,scientific,n5,"37.227279,-80.421665",emergency,4758,9
5757,ordinary,n4,"37.231585,-80.416258",voice,4761,8
5758,ordinary,n2,"37.227279,-80.421665",data,4762,7
5759,ordinary,n3,"37.231585,-80.416258",video,4763,5
5760,emergency,n1,"37.211525,-80.445081",voice,4764,8
5761,educational,n3,"37.227279,-80.421665",video,4768,9
5762,educational,n1,"37.231585,-80.416258",video,4762,7
5763,emergency,n3,"37.211525,-80.445081",voice,4768,6
5764,educational,n4,"37.231585,-80.416258",voice,4769,9
5765,government,n5,"37.211525,-80.445081",data,4770,7
5766,emergency,n4,"37.227279,-80.421665",voice,4769,5
5767,ordinary,n5,"37.231585,-80.416258",video,4774,9
5768,emergency,n4,"37.227279,-80.421665",video,4775,10
5769,educational,n4,"37.211525,-80.445081",emergency,4771,7
5770,scientific,n5,"37.227279,-80.421665",data,4771,5
5771,educational,n3,"37.231585,-80.416258",voice,4780,10
5772,government,n5,"37.211525,-80.445081",emergency,4774,9
5773,educational,n5,"37.231585,-80.416258",data,4773,7
5774,scientific,n4,"37.227279,-80.421665",video,4777,6
5775,educational,n1,"37.211525,-80.445081",data,4778,5
5776,educational,n4,"37.211525,-80.445081",voice,4781,8
5777,ordinary,n1,"37.211525,-80.445081",video,4779,9
5778,government,n4,"37.231585,-80.416258",data,4783,6
5779,government,n5,"37.231585,-80.416258",emergency,4782,6
5780,ordinary,n1,"37.211525,-80.445081",data,4786,7
5781,ordinary,n4,"37.231585,-80.416258",voice,4784,6
5782,scientific,n5,"37.211525,-80.445081",emergency,4783,7
5783,ordinary,n5,"37.211525,-80.445081",voice,4787,8
5784,ordinary,n5,"37.231585,-80.416258",data,4785,10
5785,educational,n1,"37.211525,-80.445081",voice,4785,10
5786,ordinary,n3,"37.231585,-80.416258",voice,4788,5
5787,ordinary,n2,"37.211525,-80.445081",video,4788,10
5788,scientific,n2,"37.231585,-80.416258",emergency,4790,8
5789,government,n1,"37.211525,-80.445081",voice,4792,5
5790,educational,n2,"37.211525,-80.445081",voice,4790,9
5791,emergency,n4,"37.211525,-80.445081",video,4794,5
5792,government,n2,"37.227279,-80.421665",data,4795,10
5793,scientific,n1,"37.227279,-80.421665",video,4797,5
5794,educational,n5,"37.227279,-80.421665",data,4796,6
5795,educational,n5,"37.231585,-80.416258",data,4797,8
5796,emergency,n2,"37.227279,-80.421665",voice,4804,10
5797,ordinary,n5,"37.211525,-80.445081",data,4805,9
5798,government,n3,"37.227279,-80.421665",emergency,4798,10
5799,government,n5,"37.211525,-80.445081",emergency,4800,5
5800,ordinary,n4,"37.211525,-80.445081",voice,4803,5
5801,government,n1,"37.211525,-80.445081",emergency,4808,9
5802,emergency,n2,"37.227279,-80.421665",data,4803,5
5803,educational,n5,"37.227279,-80.421665",emergency,4805,8
5804,educational,n3,"37.211525,-80.445081",video,4806,8
5805,government,n2,"37.227279,-80.421665",video,4808,8
5806,government,n2,"37.211525,-80.445081",data,4813,10
5807,emergency,n3,"37.227279,-80.421665",data,4807,9
5808,scientific,n2,"37.231585,-80.416258",voice,4812,6
5809,ordinary,n5,"37.231585,-80.416258",voice,4816,10
5810,emergency,n4,"37.211525,-80.445081",voice,4811,8
5811,government,n4,"37.211525,-80.445081",data,4814,8
5812,educational,n3,"37.231585,-80.416258",emergency,4817,7
5813,scientific,n4,"37.211525,-80.445081",voice,4815,6
5814,government,n4,"37.231585,-80.416258",video,4818,6
5815,ordinary,n2,"37.231585,-80.416258",emergency,4817,6
5816,emergency,n1,"37.211525,-80.445081",video,4822,9
5817,emergency,n1,"37.227279,-80.421665",voice,4821,5
5818,government,n1,"37.211525,-80.445081",data,4818,7
5819,ordinary,n1,"37.211525,-80.445081",voice,4827,10
5820,emergency,n5,"37.231585,-80.416258",emergency,4827,9
5821,emergency,n5,"37.227279,-80.421665",data,4829,10
5822,emergency,n4,"37.211525,-80.445081",voice,4824,10
5823,educational,n5,"37.211525,-80.445081",data,4826,5
5824,emergency,n2,"37.227279,-80.421665",video,4828,9
5825,ordinary,n5,"37.211525,-80.445081",data,4830,8
5826,emergency,n2,"37.231585,-80.416258",data,4826,5
5827,scientific,n5,"37.231585,-80.416258",emergency,4828,7
5828,scientific,n1,"37.211525,-80.445081",data,4834,10
5829,ordinary,n4,"37.211525,-80.445081",data,4830,6
5830,emergency,n3,"37.227279,-80.421665",emergency,4830,10
5831,ordinary,n1,"37.227279,-80.421665",emergency,4832,5
5832,educational,n2,"37.231585,-80.416258",voice,4835,6
5833,ordinary,n3,"37.227279,-80.421665",video,4839,10
5834,government,n4,"37.211525,-80.445081",video,4835,7
5835,ordinary,n2,"37.231585,-80.416258",emergency,4837,9
5836,government,n4,"37.211525,-80.445081",voice,4836,6
5837,government,n5,"37.211525,-80.445081",data,4837,6
5838,scientific,n4,"37.227279,-80.421665",video,4842,6
5839,scientific,n5,"37.211525,-80.445081",voice,4840,8
5840,educational,n4,"37.227279,-80.421665",emergency,4840,7
5841,emergency,n3,"37.231585,-80.416258",data,4842,10
5842,government,n2,"37.227279,-80.421665",emergency,4850,9
5843,educational,n2,"37.227279,-80.421665",voice,4847,5
5844,government,n2,"37.231585,-80.416258",voice,4847,9
5845,ordinary,n5,"37.231585,-80.416258",voice,4845,7
5846,scientific,n3,"37.211525,-80.445081",video,4849,8
5847,emergency,n5,"37.211525,-80.445081",video,4850,9
5848,emergency,n4,"37.227279,-80.421665",emergency,4854,7
5849,government,n2,"37.231585,-80.416258",data,4851,8
5850,ordinary,n1,"37.227279,-80.421665",voice,4853,10
5851,scientific,n2,"37.231585,-80.416258",data,4852,9
5852,educational,n1,"37.231585,-80.416258",data,4854,8
5853,scientific,n2,"37.231585,-80.416258",voice,4856,8
