cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration,min_freq,max_freq,score
2143,scientific,n3,"37.231585,-80.416258",voice,1145,9,2500.0,2600.0,6.0
2173,scientific,n3,"37.231585,-80.416258",data,1173,8,2500.0,2600.0,5.0
8299,government,n3,"37.227279,-80.421665",video,7300,5,2500.0,2600.0,6.0
2223,scientific,n3,"37.211525,-80.445081",emergency,1224,6,2500.0,2600.0,7.0
7451,scientific,n3,"37.231585,-80.416258",video,6452,5,2500.0,2600.0,4.0
6348,educational,n3,"37.211525,-80.445081",emergency,5353,8,2500.0,2600.0,8.0
8291,educational,n3,"37.231585,-80.416258",emergency,7292,6,2500.0,2600.0,8.0
8292,educational,n3,"37.227279,-80.421665",video,7297,10,2500.0,2600.0,5.0
2154,educational,n3,"37.231585,-80.416258",data,1160,8,2500.0,2600.0,6.0
6351,emergency,n3,"37.231585,-80.416258",data,5358,8,2500.0,2600.0,8.0
7752,ordinary,n3,"37.231585,-80.416258",emergency,6752,10,2500.0,2600.0,6.0
8293,emergency,n3,"37.211525,-80.445081",data,7298,6,2500.0,2600.0,8.0
10430,ordinary,n3,"37.211525,-80.445081",voice,9434,6,2500.0,2600.0,5.0
7449,emergency,n3,"37.211525,-80.445081",video,6451,8,2500.0,2600.0,7.0
10429,educational,n3,"37.231585,-80.416258",data,9434,10,2500.0,2600.0,6.0
6337,government,n3,"37.211525,-80.445081",video,5341,5,2500.0,2600.0,6.0
7748,emergency,n3,"37.211525,-80.445081",video,6753,6,2500.0,2600.0,7.0
8285,scientific,n3,"37.231585,-80.416258",video,7289,6,2500.0,2600.0,4.0
6336,emergency,n3,"37.231585,-80.416258",emergency,5338,8,2500.0,2600.0,10.0
2149,ordinary,n3,"37.211525,-80.445081",emergency,1149,6,2500.0,2600.0,6.0
2148,ordinary,n3,"37.227279,-80.421665",voice,1151,7,2500.0,2600.0,5.0
10426,government,n3,"37.227279,-80.421665",emergency,9429,10,2500.0,2600.0,9.0
7454,educational,n3,"37.231585,-80.416258",video,6459,7,2500.0,2600.0,5.0
2197,government,n3,"37.227279,-80.421665",emergency,1198,10,2500.0,2600.0,9.0
6318,ordinary,n3,"37.227279,-80.421665",video,5318,10,2500.0,2600.0,3.0
6314,government,n3,"37.231585,-80.416258",emergency,5314,5,2500.0,2600.0,9.0
2123,ordinary,n3,"37.227279,-80.421665",video,1124,5,2500.0,2600.0,3.0
2122,emergency,n3,"37.211525,-80.445081",emergency,1130,9,2500.0,2600.0,10.0
8322,ordinary,n3,"37.227279,-80.421665",data,7322,9,2500.0,2600.0,4.0
7741,emergency,n3,"37.227279,-80.421665",video,6747,7,2500.0,2600.0,7.0
10922,emergency,n3,"37.231585,-80.416258",video,9923,9,2500.0,2600.0,7.0
2187,government,n3,"37.211525,-80.445081",voice,1190,7,2500.0,2600.0,8.0
7433,ordinary,n3,"37.231585,-80.416258",data,6439,7,2500.0,2600.0,4.0
2188,educational,n3,"37.231585,-80.416258",voice,1192,9,2500.0,2600.0,7.0
10439,scientific,n3,"37.227279,-80.421665",voice,9447,10,2500.0,2600.0,6.0
10441,government,n3,"37.231585,-80.416258",voice,9447,10,2500.0,2600.0,8.0
7432,government,n3,"37.211525,-80.445081",video,6438,9,2500.0,2600.0,6.0
10414,emergency,n3,"37.227279,-80.421665",voice,9419,8,2500.0,2600.0,9.0
1208,emergency,n3,"37.231585,-80.416258",data,213,6,2500.0,2600.0,8.0
6285,emergency,n3,"37.211525,-80.445081",voice,5286,5,2500.0,2600.0,9.0
6395,government,n3,"37.211525,-80.445081",video,5398,5,2500.0,2600.0,6.0
8261,ordinary,n3,"37.231585,-80.416258",data,7264,5,2500.0,2600.0,4.0
6400,government,n3,"37.211525,-80.445081",video,5402,5,2500.0,2600.0,6.0
6282,educational,n3,"37.227279,-80.421665",video,5284,6,2500.0,2600.0,5.0
6288,educational,n3,"37.211525,-80.445081",video,5288,6,2500.0,2600.0,5.0
6316,scientific,n3,"37.227279,-80.421665",emergency,5316,7,2500.0,2600.0,7.0
2126,ordinary,n3,"37.211525,-80.445081",data,1132,7,2500.0,2600.0,4.0
6380,scientific,n3,"37.227279,-80.421665",video,5387,10,2500.0,2600.0,4.0
10419,emergency,n3,"37.231585,-80.416258",data,9421,6,2500.0,2600.0,8.0
7465,scientific,n3,"37.211525,-80.445081",data,6466,9,2500.0,2600.0,5.0
1172,emergency,n3,"37.211525,-80.445081",voice,174,6,2500.0,2600.0,9.0
1196,educational,n3,"37.227279,-80.421665",voice,197,6,2500.0,2600.0,7.0
6305,ordinary,n3,"37.231585,-80.416258",voice,5306,6,2500.0,2600.0,5.0
7467,ordinary,n3,"37.227279,-80.421665",voice,6469,6,2500.0,2600.0,5.0
2179,scientific,n3,"37.231585,-80.416258",video,1187,9,2500.0,2600.0,4.0
8278,scientific,n3,"37.231585,-80.416258",voice,7281,8,2500.0,2600.0,6.0
6295,emergency,n3,"37.227279,-80.421665",emergency,5296,8,2500.0,2600.0,10.0
8319,educational,n3,"37.211525,-80.445081",video,7325,10,2500.0,2600.0,5.0
6374,scientific,n3,"37.227279,-80.421665",voice,5377,5,2500.0,2600.0,6.0
1202,government,n3,"37.211525,-80.445081",data,202,6,2500.0,2600.0,7.0
8320,scientific,n3,"37.227279,-80.421665",data,7321,8,2500.0,2600.0,5.0
1170,educational,n3,"37.231585,-80.416258",data,170,6,2500.0,2600.0,6.0
6298,emergency,n3,"37.227279,-80.421665",emergency,5301,8,2500.0,2600.0,10.0
2127,emergency,n3,"37.227279,-80.421665",data,1128,6,2500.0,2600.0,8.0
6379,ordinary,n3,"37.211525,-80.445081",emergency,5380,9,2500.0,2600.0,6.0
1204,educational,n3,"37.227279,-80.421665",video,204,10,2500.0,2600.0,5.0
2180,ordinary,n3,"37.227279,-80.421665",data,1187,8,2500.0,2600.0,4.0
7458,educational,n3,"37.231585,-80.416258",video,6460,10,2500.0,2600.0,5.0
6182,government,n3,"37.211525,-80.445081",voice,5185,5,2500.0,2600.0,8.0
6248,ordinary,n3,"37.227279,-80.421665",voice,5251,9,2500.0,2600.0,5.0
6051,emergency,n3,"37.231585,-80.416258",data,5054,8,2500.0,2600.0,8.0
1038,emergency,n3,"37.231585,-80.416258",data,41,5,2500.0,2600.0,8.0
2418,educational,n3,"37.231585,-80.416258",voice,1420,6,2500.0,2600.0,7.0
8428,educational,n3,"37.227279,-80.421665",video,7430,7,2500.0,2600.0,5.0
6046,government,n3,"37.227279,-80.421665",video,5047,5,2500.0,2600.0,6.0
6045,emergency,n3,"37.231585,-80.416258",emergency,5046,10,2500.0,2600.0,10.0
7602,emergency,n3,"37.231585,-80.416258",data,6603,6,2500.0,2600.0,8.0
7603,scientific,n3,"37.231585,-80.416258",voice,6611,9,2500.0,2600.0,6.0
10300,scientific,n3,"37.227279,-80.421665",voice,9306,7,2500.0,2600.0,6.0
10298,ordinary,n3,"37.211525,-80.445081",data,9303,8,2500.0,2600.0,4.0
6041,educational,n3,"37.211525,-80.445081",emergency,5050,10,2500.0,2600.0,8.0
2424,scientific,n3,"37.231585,-80.416258",video,1426,8,2500.0,2600.0,4.0
1039,emergency,n3,"37.231585,-80.416258",data,43,5,2500.0,2600.0,8.0
10296,government,n3,"37.227279,-80.421665",emergency,9297,10,2500.0,2600.0,9.0
10976,ordinary,n3,"37.211525,-80.445081",data,9981,9,2500.0,2600.0,4.0
6035,educational,n3,"37.211525,-80.445081",video,5038,5,2500.0,2600.0,5.0
10294,educational,n3,"37.231585,-80.416258",video,9295,9,2500.0,2600.0,5.0
2429,ordinary,n3,"37.227279,-80.421665",data,1432,8,2500.0,2600.0,4.0
10293,scientific,n3,"37.211525,-80.445081",emergency,9298,10,2500.0,2600.0,7.0
2431,government,n3,"37.211525,-80.445081",emergency,1435,8,2500.0,2600.0,9.0
7667,government,n3,"37.227279,-80.421665",data,6669,7,2500.0,2600.0,7.0
7666,scientific,n3,"37.227279,-80.421665",emergency,6666,7,2500.0,2600.0,7.0
2435,emergency,n3,"37.227279,-80.421665",video,1437,8,2500.0,2600.0,7.0
8438,ordinary,n3,"37.211525,-80.445081",emergency,7439,5,2500.0,2600.0,6.0
8439,educational,n3,"37.211525,-80.445081",voice,7440,5,2500.0,2600.0,7.0
6022,educational,n3,"37.211525,-80.445081",data,5024,8,2500.0,2600.0,6.0
6037,emergency,n3,"37.231585,-80.416258",emergency,5037,9,2500.0,2600.0,10.0
8426,educational,n3,"37.211525,-80.445081",emergency,7432,10,2500.0,2600.0,8.0
6056,government,n3,"37.227279,-80.421665",voice,5057,10,2500.0,2600.0,8.0
8424,educational,n3,"37.227279,-80.421665",video,7431,9,2500.0,2600.0,5.0
7683,emergency,n3,"37.227279,-80.421665",video,6685,7,2500.0,2600.0,7.0
8410,ordinary,n3,"37.231585,-80.416258",video,7414,10,2500.0,2600.0,3.0
7682,educational,n3,"37.231585,-80.416258",video,6687,10,2500.0,2600.0,5.0
10970,government,n3,"37.227279,-80.421665",data,9979,10,2500.0,2600.0,7.0
10972,government,n3,"37.211525,-80.445081",emergency,9980,9,2500.0,2600.0,9.0
7582,scientific,n3,"37.227279,-80.421665",video,6583,6,2500.0,2600.0,4.0
10315,ordinary,n3,"37.211525,-80.445081",video,9317,9,2500.0,2600.0,3.0
7584,emergency,n3,"37.211525,-80.445081",video,6587,7,2500.0,2600.0,7.0
7586,government,n3,"37.211525,-80.445081",video,6588,6,2500.0,2600.0,6.0
10313,educational,n3,"37.211525,-80.445081",emergency,9321,10,2500.0,2600.0,8.0
10307,educational,n3,"37.211525,-80.445081",emergency,9315,10,2500.0,2600.0,8.0
2397,scientific,n3,"37.231585,-80.416258",voice,1405,9,2500.0,2600.0,6.0
2399,scientific,n3,"37.211525,-80.445081",video,1404,10,2500.0,2600.0,4.0
6074,scientific,n3,"37.227279,-80.421665",voice,5077,6,2500.0,2600.0,6.0
1050,government,n3,"37.227279,-80.421665",data,53,6,2500.0,2600.0,7.0
2401,educational,n3,"37.227279,-80.421665",video,1402,6,2500.0,2600.0,5.0
7589,educational,n3,"37.211525,-80.445081",emergency,6594,7,2500.0,2600.0,8.0
1047,government,n3,"37.227279,-80.421665",emergency,50,8,2500.0,2600.0,9.0
6071,educational,n3,"37.227279,-80.421665",data,5075,5,2500.0,2600.0,6.0
6070,emergency,n3,"37.227279,-80.421665",voice,5074,10,2500.0,2600.0,9.0
6068,educational,n3,"37.227279,-80.421665",voice,5069,8,2500.0,2600.0,7.0
2403,government,n3,"37.227279,-80.421665",voice,1408,10,2500.0,2600.0,8.0
6066,scientific,n3,"37.211525,-80.445081",voice,5068,9,2500.0,2600.0,6.0
7594,educational,n3,"37.227279,-80.421665",data,6599,6,2500.0,2600.0,6.0
6063,government,n3,"37.211525,-80.445081",voice,5064,6,2500.0,2600.0,8.0
8422,ordinary,n3,"37.211525,-80.445081",video,7427,7,2500.0,2600.0,3.0
1044,emergency,n3,"37.227279,-80.421665",voice,44,7,2500.0,2600.0,9.0
8440,government,n3,"37.231585,-80.416258",voice,7442,10,2500.0,2600.0,8.0
6020,scientific,n3,"37.227279,-80.421665",emergency,5021,6,2500.0,2600.0,7.0
2437,government,n3,"37.227279,-80.421665",voice,1440,5,2500.0,2600.0,8.0
10289,educational,n3,"37.227279,-80.421665",video,9289,5,2500.0,2600.0,5.0
5986,scientific,n3,"37.211525,-80.445081",voice,4989,7,2500.0,2600.0,6.0
1020,emergency,n3,"37.227279,-80.421665",video,22,8,2500.0,2600.0,7.0
2462,scientific,n3,"37.227279,-80.421665",data,1464,8,2500.0,2600.0,5.0
1018,emergency,n3,"37.211525,-80.445081",video,18,7,2500.0,2600.0,7.0
1017,emergency,n3,"37.211525,-80.445081",voice,17,5,2500.0,2600.0,9.0
2464,ordinary,n3,"37.231585,-80.416258",voice,1464,6,2500.0,2600.0,5.0
2466,emergency,n3,"37.231585,-80.416258",emergency,1468,7,2500.0,2600.0,10.0
7629,educational,n3,"37.211525,-80.445081",data,6632,6,2500.0,2600.0,6.0
2467,ordinary,n3,"37.211525,-80.445081",emergency,1472,7,2500.0,2600.0,6.0
2468,emergency,n3,"37.211525,-80.445081",emergency,1477,10,2500.0,2600.0,10.0
1014,government,n3,"37.227279,-80.421665",data,21,10,2500.0,2600.0,7.0
5976,educational,n3,"37.211525,-80.445081",emergency,4985,10,2500.0,2600.0,8.0
10278,ordinary,n3,"37.211525,-80.445081",voice,9279,8,2500.0,2600.0,5.0
10989,scientific,n3,"37.227279,-80.421665",video,9994,9,2500.0,2600.0,4.0
5974,ordinary,n3,"37.211525,-80.445081",emergency,4976,5,2500.0,2600.0,6.0
7633,educational,n3,"37.231585,-80.416258",video,6638,6,2500.0,2600.0,5.0
10276,scientific,n3,"37.211525,-80.445081",video,9276,6,2500.0,2600.0,4.0
10275,scientific,n3,"37.227279,-80.421665",data,9277,7,2500.0,2600.0,5.0
2477,government,n3,"37.211525,-80.445081",data,1481,7,2500.0,2600.0,7.0
1009,educational,n3,"37.231585,-80.416258",voice,16,9,2500.0,2600.0,7.0
5966,emergency,n3,"37.211525,-80.445081",voice,4969,5,2500.0,2600.0,9.0
7650,educational,n3,"37.211525,-80.445081",data,6652,6,2500.0,2600.0,6.0
10269,emergency,n3,"37.211525,-80.445081",emergency,9272,7,2500.0,2600.0,10.0
5962,educational,n3,"37.231585,-80.416258",data,4965,8,2500.0,2600.0,6.0
7640,scientific,n3,"37.211525,-80.445081",voice,6640,5,2500.0,2600.0,6.0
10997,government,n3,"37.231585,-80.416258",video,10001,7,2500.0,2600.0,6.0
10268,scientific,n3,"37.231585,-80.416258",video,9270,6,2500.0,2600.0,4.0
2460,emergency,n3,"37.227279,-80.421665",video,1464,6,2500.0,2600.0,7.0
6090,emergency,n3,"37.227279,-80.421665",video,5092,7,2500.0,2600.0,7.0
5988,emergency,n3,"37.211525,-80.445081",video,4988,5,2500.0,2600.0,7.0
5991,government,n3,"37.227279,-80.421665",data,4997,7,2500.0,2600.0,7.0
8443,educational,n3,"37.227279,-80.421665",voice,7447,7,2500.0,2600.0,7.0
7663,emergency,n3,"37.227279,-80.421665",emergency,6670,10,2500.0,2600.0,10.0
6015,ordinary,n3,"37.231585,-80.416258",emergency,5020,9,2500.0,2600.0,6.0
6014,government,n3,"37.211525,-80.445081",video,5015,7,2500.0,2600.0,6.0
10288,government,n3,"37.227279,-80.421665",emergency,9288,7,2500.0,2600.0,9.0
2445,ordinary,n3,"37.231585,-80.416258",emergency,1447,7,2500.0,2600.0,6.0
7613,scientific,n3,"37.211525,-80.445081",emergency,6613,6,2500.0,2600.0,7.0
10286,emergency,n3,"37.231585,-80.416258",data,9291,7,2500.0,2600.0,8.0
6010,ordinary,n3,"37.231585,-80.416258",data,5018,9,2500.0,2600.0,4.0
6009,government,n3,"37.231585,-80.416258",video,5011,9,2500.0,2600.0,6.0
8447,educational,n3,"37.227279,-80.421665",data,7451,5,2500.0,2600.0,6.0
6007,scientific,n3,"37.231585,-80.416258",emergency,5009,10,2500.0,2600.0,7.0
10983,scientific,n3,"37.231585,-80.416258",voice,9988,10,2500.0,2600.0,6.0
2449,ordinary,n3,"37.211525,-80.445081",video,1455,7,2500.0,2600.0,3.0
7617,scientific,n3,"37.211525,-80.445081",voice,6619,5,2500.0,2600.0,6.0
7618,ordinary,n3,"37.211525,-80.445081",emergency,6619,10,2500.0,2600.0,6.0
6002,government,n3,"37.211525,-80.445081",data,5002,9,2500.0,2600.0,7.0
7660,government,n3,"37.211525,-80.445081",data,6663,5,2500.0,2600.0,7.0
2452,government,n3,"37.211525,-80.445081",data,1458,9,2500.0,2600.0,7.0
5999,emergency,n3,"37.227279,-80.421665",data,5000,10,2500.0,2600.0,8.0
7620,government,n3,"37.211525,-80.445081",voice,6621,9,2500.0,2600.0,8.0
7621,ordinary,n3,"37.227279,-80.421665",voice,6625,5,2500.0,2600.0,5.0
7622,educational,n3,"37.211525,-80.445081",voice,6630,9,2500.0,2600.0,7.0
2455,ordinary,n3,"37.211525,-80.445081",emergency,1457,5,2500.0,2600.0,6.0
7659,ordinary,n3,"37.227279,-80.421665",video,6659,9,2500.0,2600.0,3.0
8452,educational,n3,"37.227279,-80.421665",emergency,7457,9,2500.0,2600.0,8.0
5992,emergency,n3,"37.211525,-80.445081",data,4994,10,2500.0,2600.0,8.0
5989,emergency,n3,"37.211525,-80.445081",video,4992,6,2500.0,2600.0,7.0
7488,educational,n3,"37.211525,-80.445081",emergency,6488,9,2500.0,2600.0,8.0
7575,emergency,n3,"37.227279,-80.421665",data,6578,6,2500.0,2600.0,8.0
2379,emergency,n3,"37.231585,-80.416258",data,1380,10,2500.0,2600.0,8.0
1126,emergency,n3,"37.231585,-80.416258",emergency,130,6,2500.0,2600.0,10.0
6204,educational,n3,"37.227279,-80.421665",video,5210,9,2500.0,2600.0,5.0
1123,educational,n3,"37.227279,-80.421665",data,129,7,2500.0,2600.0,6.0
7516,government,n3,"37.231585,-80.416258",data,6517,8,2500.0,2600.0,7.0
6201,ordinary,n3,"37.211525,-80.445081",video,5208,8,2500.0,2600.0,3.0
8362,ordinary,n3,"37.227279,-80.421665",voice,7363,5,2500.0,2600.0,5.0
7521,scientific,n3,"37.231585,-80.416258",video,6522,5,2500.0,2600.0,4.0
1113,educational,n3,"37.211525,-80.445081",video,115,5,2500.0,2600.0,5.0
6197,government,n3,"37.227279,-80.421665",voice,5200,7,2500.0,2600.0,8.0
10374,emergency,n3,"37.211525,-80.445081",emergency,9379,6,2500.0,2600.0,10.0
8364,emergency,n3,"37.227279,-80.421665",emergency,7368,10,2500.0,2600.0,10.0
6193,ordinary,n3,"37.227279,-80.421665",voice,5197,8,2500.0,2600.0,5.0
2262,scientific,n3,"37.227279,-80.421665",emergency,1267,6,2500.0,2600.0,7.0
7709,educational,n3,"37.227279,-80.421665",data,6710,5,2500.0,2600.0,6.0
2277,scientific,n3,"37.231585,-80.416258",data,1284,10,2500.0,2600.0,5.0
6187,government,n3,"37.227279,-80.421665",video,5187,7,2500.0,2600.0,6.0
6186,scientific,n3,"37.231585,-80.416258",emergency,5187,7,2500.0,2600.0,7.0
2280,ordinary,n3,"37.227279,-80.421665",voice,1282,8,2500.0,2600.0,5.0
6184,government,n3,"37.231585,-80.416258",voice,5193,10,2500.0,2600.0,8.0
2281,educational,n3,"37.211525,-80.445081",data,1285,6,2500.0,2600.0,6.0
8242,ordinary,n3,"37.211525,-80.445081",emergency,7246,8,2500.0,2600.0,6.0
6181,scientific,n3,"37.231585,-80.416258",video,5186,6,2500.0,2600.0,4.0
1106,ordinary,n3,"37.227279,-80.421665",voice,109,5,2500.0,2600.0,5.0
8368,ordinary,n3,"37.227279,-80.421665",video,7370,6,2500.0,2600.0,3.0
7707,government,n3,"37.211525,-80.445081",emergency,6715,9,2500.0,2600.0,9.0
10369,ordinary,n3,"37.231585,-80.416258",video,9370,10,2500.0,2600.0,3.0
1108,scientific,n3,"37.227279,-80.421665",emergency,109,9,2500.0,2600.0,7.0
6209,government,n3,"37.211525,-80.445081",data,5211,5,2500.0,2600.0,7.0
6212,scientific,n3,"37.231585,-80.416258",voice,5215,7,2500.0,2600.0,6.0
2259,government,n3,"37.227279,-80.421665",emergency,1261,9,2500.0,2600.0,9.0
7489,government,n3,"37.231585,-80.416258",video,6490,8,2500.0,2600.0,6.0
6244,scientific,n3,"37.211525,-80.445081",voice,5247,5,2500.0,2600.0,6.0
2235,government,n3,"37.231585,-80.416258",emergency,1238,6,2500.0,2600.0,9.0
10395,emergency,n3,"37.227279,-80.421665",emergency,9400,9,2500.0,2600.0,10.0
8346,scientific,n3,"37.231585,-80.416258",data,7347,10,2500.0,2600.0,5.0
2239,educational,n3,"37.231585,-80.416258",data,1242,9,2500.0,2600.0,6.0
1145,emergency,n3,"37.211525,-80.445081",data,146,7,2500.0,2600.0,8.0
10392,educational,n3,"37.211525,-80.445081",voice,9396,6,2500.0,2600.0,7.0
2244,emergency,n3,"37.231585,-80.416258",video,1245,7,2500.0,2600.0,7.0
8349,government,n3,"37.211525,-80.445081",data,7355,7,2500.0,2600.0,7.0
6230,government,n3,"37.211525,-80.445081",voice,5234,7,2500.0,2600.0,8.0
6228,ordinary,n3,"37.211525,-80.445081",video,5228,7,2500.0,2600.0,3.0
7494,government,n3,"37.227279,-80.421665",data,6502,10,2500.0,2600.0,7.0
10390,emergency,n3,"37.211525,-80.445081",data,9392,6,2500.0,2600.0,8.0
6225,government,n3,"37.231585,-80.416258",video,5226,8,2500.0,2600.0,6.0
2249,educational,n3,"37.211525,-80.445081",video,1257,10,2500.0,2600.0,5.0
2250,ordinary,n3,"37.231585,-80.416258",data,1251,7,2500.0,2600.0,4.0
7725,government,n3,"37.231585,-80.416258",emergency,6732,10,2500.0,2600.0,9.0
7500,government,n3,"37.211525,-80.445081",emergency,6509,10,2500.0,2600.0,9.0
8354,government,n3,"37.211525,-80.445081",emergency,7354,6,2500.0,2600.0,9.0
1140,emergency,n3,"37.231585,-80.416258",data,149,10,2500.0,2600.0,8.0
7719,educational,n3,"37.231585,-80.416258",emergency,6722,8,2500.0,2600.0,8.0
10385,educational,n3,"37.227279,-80.421665",emergency,9385,6,2500.0,2600.0,8.0
2254,emergency,n3,"37.231585,-80.416258",voice,1260,9,2500.0,2600.0,9.0
2255,government,n3,"37.231585,-80.416258",voice,1260,8,2500.0,2600.0,8.0
2256,emergency,n3,"37.227279,-80.421665",video,1258,6,2500.0,2600.0,7.0
2257,educational,n3,"37.231585,-80.416258",voice,1262,7,2500.0,2600.0,7.0
10368,ordinary,n3,"37.227279,-80.421665",data,9369,9,2500.0,2600.0,4.0
1104,emergency,n3,"37.231585,-80.416258",video,110,7,2500.0,2600.0,7.0
8370,government,n3,"37.211525,-80.445081",voice,7375,6,2500.0,2600.0,8.0
1103,educational,n3,"37.231585,-80.416258",data,103,5,2500.0,2600.0,6.0
10340,educational,n3,"37.227279,-80.421665",emergency,9341,10,2500.0,2600.0,8.0
6130,ordinary,n3,"37.211525,-80.445081",voice,5133,5,2500.0,2600.0,5.0
10337,educational,n3,"37.211525,-80.445081",video,9337,9,2500.0,2600.0,5.0
8397,scientific,n3,"37.211525,-80.445081",data,7398,10,2500.0,2600.0,5.0
8398,educational,n3,"37.227279,-80.421665",voice,7403,6,2500.0,2600.0,7.0
6122,ordinary,n3,"37.231585,-80.416258",video,5127,6,2500.0,2600.0,3.0
7691,educational,n3,"37.231585,-80.416258",voice,6695,5,2500.0,2600.0,7.0
10335,emergency,n3,"37.211525,-80.445081",emergency,9339,9,2500.0,2600.0,10.0
6117,government,n3,"37.211525,-80.445081",voice,5121,10,2500.0,2600.0,8.0
2353,educational,n3,"37.231585,-80.416258",emergency,1357,7,2500.0,2600.0,8.0
1074,educational,n3,"37.227279,-80.421665",data,79,8,2500.0,2600.0,6.0
2356,educational,n3,"37.211525,-80.445081",emergency,1361,8,2500.0,2600.0,8.0
10330,scientific,n3,"37.211525,-80.445081",emergency,9333,6,2500.0,2600.0,7.0
2366,emergency,n3,"37.231585,-80.416258",video,1368,5,2500.0,2600.0,7.0
8403,educational,n3,"37.231585,-80.416258",voice,7406,9,2500.0,2600.0,7.0
10323,government,n3,"37.227279,-80.421665",data,9328,7,2500.0,2600.0,7.0
7568,government,n3,"37.227279,-80.421665",video,6570,5,2500.0,2600.0,6.0
2369,scientific,n3,"37.211525,-80.445081",data,1377,10,2500.0,2600.0,5.0
7569,scientific,n3,"37.231585,-80.416258",voice,6569,5,2500.0,2600.0,6.0
6103,emergency,n3,"37.227279,-80.421665",video,5106,5,2500.0,2600.0,7.0
10966,educational,n3,"37.211525,-80.445081",voice,9968,9,2500.0,2600.0,7.0
2371,emergency,n3,"37.227279,-80.421665",video,1377,10,2500.0,2600.0,7.0
6100,ordinary,n3,"37.211525,-80.445081",video,5101,8,2500.0,2600.0,3.0
2377,scientific,n3,"37.211525,-80.445081",data,1379,6,2500.0,2600.0,5.0
8408,government,n3,"37.211525,-80.445081",emergency,7414,9,2500.0,2600.0,9.0
6094,government,n3,"37.231585,-80.416258",data,5098,5,2500.0,2600.0,7.0
10317,government,n3,"37.231585,-80.416258",emergency,9318,5,2500.0,2600.0,9.0
7555,emergency,n3,"37.231585,-80.416258",data,6557,5,2500.0,2600.0,8.0
1063,scientific,n3,"37.227279,-80.421665",video,64,8,2500.0,2600.0,4.0
7554,scientific,n3,"37.227279,-80.421665",data,6554,7,2500.0,2600.0,5.0
10344,ordinary,n3,"37.211525,-80.445081",data,9348,6,2500.0,2600.0,4.0
10367,ordinary,n3,"37.211525,-80.445081",data,9373,10,2500.0,2600.0,4.0
8374,emergency,n3,"37.211525,-80.445081",emergency,7377,6,2500.0,2600.0,10.0
7534,ordinary,n3,"37.231585,-80.416258",data,6539,8,2500.0,2600.0,4.0
1100,scientific,n3,"37.231585,-80.416258",emergency,102,5,2500.0,2600.0,7.0
7537,emergency,n3,"37.231585,-80.416258",voice,6540,5,2500.0,2600.0,9.0
