cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration,min_freq,max_freq,user_priority,traffic_priority,fading_priority,density_priority,overall_priority
1063,government,n5,"37.227279,-80.421665",video,69,7,2700.0,2800.0,4.0,1.0,1.0,699.0,705.0
1367,scientific,n4,"37.227279,-80.421665",video,367,6,2600.0,2700.0,2.0,1.0,1.0,699.0,703.0
1883,emergency,n4,"37.227279,-80.421665",data,884,10,2600.0,2700.0,5.0,2.0,1.0,699.0,707.0
1884,government,n4,"37.227279,-80.421665",voice,885,6,2600.0,2700.0,4.0,3.0,1.0,699.0,707.0
1885,educational,n4,"37.227279,-80.421665",emergency,887,5,2600.0,2700.0,3.0,4.0,1.0,699.0,707.0
1368,ordinary,n4,"37.227279,-80.421665",data,371,7,2600.0,2700.0,1.0,2.0,1.0,699.0,703.0
1061,educational,n4,"37.227279,-80.421665",emergency,62,7,2600.0,2700.0,3.0,4.0,1.0,699.0,707.0
1889,educational,n3,"37.227279,-80.421665",emergency,894,7,2500.0,2600.0,3.0,4.0,1.0,699.0,707.0
1060,government,n2,"37.227279,-80.421665",data,63,6,2400.0,2500.0,4.0,2.0,1.0,699.0,706.0
1882,ordinary,n2,"37.227279,-80.421665",data,883,10,2400.0,2500.0,1.0,2.0,1.0,699.0,703.0
1378,government,n5,"37.227279,-80.421665",voice,385,8,2700.0,2800.0,4.0,3.0,1.0,699.0,707.0
1920,government,n1,"37.227279,-80.421665",video,920,6,2300.0,2400.0,4.0,1.0,6.0,699.0,710.0
1921,emergency,n4,"37.227279,-80.421665",voice,927,7,2600.0,2700.0,5.0,3.0,1.0,699.0,708.0
1041,government,n5,"37.227279,-80.421665",voice,44,10,2700.0,2800.0,4.0,3.0,1.0,699.0,707.0
1966,educational,n5,"37.227279,-80.421665",video,973,9,2700.0,2800.0,3.0,1.0,1.0,699.0,704.0
1038,emergency,n4,"37.227279,-80.421665",emergency,42,7,2600.0,2700.0,5.0,4.0,1.0,699.0,709.0
1036,scientific,n5,"37.227279,-80.421665",data,36,6,2700.0,2800.0,2.0,2.0,1.0,699.0,704.0
1419,emergency,n1,"37.227279,-80.421665",voice,419,5,2300.0,2400.0,5.0,3.0,6.0,699.0,713.0
1035,educational,n1,"37.227279,-80.421665",voice,40,8,2300.0,2400.0,3.0,3.0,6.0,699.0,711.0
1034,ordinary,n3,"37.227279,-80.421665",voice,40,10,2500.0,2600.0,1.0,3.0,1.0,699.0,704.0
1033,ordinary,n3,"37.227279,-80.421665",voice,35,5,2500.0,2600.0,1.0,3.0,1.0,699.0,704.0
1042,government,n2,"37.227279,-80.421665",emergency,47,7,2400.0,2500.0,4.0,4.0,1.0,699.0,708.0
1963,scientific,n5,"37.227279,-80.421665",data,965,6,2700.0,2800.0,2.0,2.0,1.0,699.0,704.0
1951,educational,n2,"37.227279,-80.421665",emergency,955,7,2400.0,2500.0,3.0,4.0,1.0,699.0,707.0
1953,government,n3,"37.227279,-80.421665",video,953,5,2500.0,2600.0,4.0,1.0,1.0,699.0,705.0
1954,educational,n1,"37.227279,-80.421665",video,961,8,2300.0,2400.0,3.0,1.0,6.0,699.0,709.0
1031,government,n1,"37.227279,-80.421665",video,35,7,2300.0,2400.0,4.0,1.0,6.0,699.0,710.0
1962,ordinary,n2,"37.227279,-80.421665",data,969,9,2400.0,2500.0,1.0,2.0,1.0,699.0,703.0
1030,scientific,n5,"37.227279,-80.421665",data,32,10,2700.0,2800.0,2.0,2.0,1.0,699.0,704.0
1418,government,n3,"37.227279,-80.421665",video,420,8,2500.0,2600.0,4.0,1.0,1.0,699.0,705.0
1029,government,n3,"37.227279,-80.421665",emergency,33,5,2500.0,2600.0,4.0,4.0,1.0,699.0,708.0
1949,ordinary,n1,"37.227279,-80.421665",data,952,9,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
1044,government,n1,"37.227279,-80.421665",voice,51,9,2300.0,2400.0,4.0,3.0,6.0,699.0,712.0
1937,ordinary,n5,"37.227279,-80.421665",voice,941,6,2700.0,2800.0,1.0,3.0,1.0,699.0,704.0
1935,ordinary,n2,"37.227279,-80.421665",voice,939,8,2400.0,2500.0,1.0,3.0,1.0,699.0,704.0
1425,educational,n1,"37.227279,-80.421665",voice,425,10,2300.0,2400.0,3.0,3.0,6.0,699.0,711.0
1968,emergency,n5,"37.227279,-80.421665",data,968,7,2700.0,2800.0,5.0,2.0,1.0,699.0,707.0
1924,educational,n4,"37.227279,-80.421665",emergency,924,6,2600.0,2700.0,3.0,4.0,1.0,699.0,707.0
1053,emergency,n4,"37.227279,-80.421665",data,54,7,2600.0,2700.0,5.0,2.0,1.0,699.0,707.0
1377,scientific,n3,"37.227279,-80.421665",voice,382,7,2500.0,2600.0,2.0,3.0,1.0,699.0,705.0
1376,government,n2,"37.227279,-80.421665",emergency,380,8,2400.0,2500.0,4.0,4.0,1.0,699.0,708.0
1027,ordinary,n5,"37.227279,-80.421665",emergency,28,5,2700.0,2800.0,1.0,4.0,1.0,699.0,705.0
1049,ordinary,n1,"37.227279,-80.421665",video,53,8,2300.0,2400.0,1.0,1.0,6.0,699.0,707.0
1375,educational,n4,"37.227279,-80.421665",data,381,8,2600.0,2700.0,3.0,2.0,1.0,699.0,705.0
1423,emergency,n4,"37.227279,-80.421665",voice,429,8,2600.0,2700.0,5.0,3.0,1.0,699.0,708.0
1048,scientific,n3,"37.227279,-80.421665",voice,50,9,2500.0,2600.0,2.0,3.0,1.0,699.0,705.0
1028,educational,n1,"37.227279,-80.421665",emergency,28,6,2300.0,2400.0,3.0,4.0,6.0,699.0,712.0
1047,ordinary,n4,"37.227279,-80.421665",data,49,7,2600.0,2700.0,1.0,2.0,1.0,699.0,703.0
1927,emergency,n4,"37.227279,-80.421665",emergency,927,5,2600.0,2700.0,5.0,4.0,1.0,699.0,709.0
1421,government,n1,"37.227279,-80.421665",video,429,9,2300.0,2400.0,4.0,1.0,6.0,699.0,710.0
1932,emergency,n1,"37.227279,-80.421665",data,934,10,2300.0,2400.0,5.0,2.0,6.0,699.0,712.0
1934,educational,n3,"37.227279,-80.421665",data,939,9,2500.0,2600.0,3.0,2.0,1.0,699.0,705.0
1045,scientific,n1,"37.227279,-80.421665",emergency,49,9,2300.0,2400.0,2.0,4.0,6.0,699.0,711.0
1420,scientific,n3,"37.227279,-80.421665",data,420,6,2500.0,2600.0,2.0,2.0,1.0,699.0,704.0
1873,educational,n3,"37.227279,-80.421665",video,875,8,2500.0,2600.0,3.0,1.0,1.0,699.0,704.0
1979,ordinary,n2,"37.227279,-80.421665",video,982,9,2400.0,2500.0,1.0,1.0,1.0,699.0,702.0
1960,government,n2,"37.227279,-80.421665",emergency,964,6,2400.0,2500.0,4.0,4.0,1.0,699.0,708.0
1872,ordinary,n2,"37.227279,-80.421665",data,873,5,2400.0,2500.0,1.0,2.0,1.0,699.0,703.0
1990,scientific,n5,"37.227279,-80.421665",voice,994,9,2700.0,2800.0,2.0,3.0,1.0,699.0,705.0
1814,ordinary,n1,"37.227279,-80.421665",data,822,10,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
1347,educational,n3,"37.227279,-80.421665",data,355,9,2500.0,2600.0,3.0,2.0,1.0,699.0,705.0
1387,government,n3,"37.227279,-80.421665",data,387,10,2500.0,2600.0,4.0,2.0,1.0,699.0,706.0
1103,emergency,n5,"37.227279,-80.421665",data,103,9,2700.0,2800.0,5.0,2.0,1.0,699.0,707.0
1989,emergency,n4,"37.227279,-80.421665",emergency,993,8,2600.0,2700.0,5.0,4.0,1.0,699.0,709.0
1348,ordinary,n3,"37.227279,-80.421665",voice,352,5,2500.0,2600.0,1.0,3.0,1.0,699.0,704.0
1817,educational,n5,"37.227279,-80.421665",voice,821,9,2700.0,2800.0,3.0,3.0,1.0,699.0,706.0
1106,emergency,n2,"37.227279,-80.421665",emergency,109,6,2400.0,2500.0,5.0,4.0,1.0,699.0,709.0
1819,ordinary,n3,"37.227279,-80.421665",voice,819,10,2500.0,2600.0,1.0,3.0,1.0,699.0,704.0
1988,government,n5,"37.227279,-80.421665",emergency,988,10,2700.0,2800.0,4.0,4.0,1.0,699.0,708.0
1820,government,n4,"37.227279,-80.421665",data,822,5,2600.0,2700.0,4.0,2.0,1.0,699.0,706.0
1822,educational,n3,"37.227279,-80.421665",video,828,7,2500.0,2600.0,3.0,1.0,1.0,699.0,704.0
1985,ordinary,n1,"37.227279,-80.421665",voice,987,8,2300.0,2400.0,1.0,3.0,6.0,699.0,709.0
1097,educational,n4,"37.227279,-80.421665",video,99,10,2600.0,2700.0,3.0,1.0,1.0,699.0,704.0
1096,government,n1,"37.227279,-80.421665",data,104,9,2300.0,2400.0,4.0,2.0,6.0,699.0,711.0
1825,emergency,n1,"37.227279,-80.421665",video,825,6,2300.0,2400.0,5.0,1.0,6.0,699.0,711.0
1361,ordinary,n4,"37.227279,-80.421665",video,365,7,2600.0,2700.0,1.0,1.0,1.0,699.0,702.0
1009,scientific,n3,"37.227279,-80.421665",data,9,5,2500.0,2600.0,2.0,2.0,1.0,699.0,704.0
1810,emergency,n1,"37.227279,-80.421665",emergency,815,7,2300.0,2400.0,5.0,4.0,6.0,699.0,714.0
1809,scientific,n4,"37.227279,-80.421665",emergency,811,6,2600.0,2700.0,2.0,4.0,1.0,699.0,706.0
1478,government,n2,"37.227279,-80.421665",voice,478,6,2400.0,2500.0,4.0,3.0,1.0,699.0,707.0
1116,educational,n2,"37.227279,-80.421665",emergency,120,8,2400.0,2500.0,3.0,4.0,1.0,699.0,707.0
1115,government,n1,"37.227279,-80.421665",voice,123,10,2300.0,2400.0,4.0,3.0,6.0,699.0,712.0
1345,ordinary,n1,"37.227279,-80.421665",emergency,346,9,2300.0,2400.0,1.0,4.0,6.0,699.0,710.0
1794,ordinary,n5,"37.227279,-80.421665",video,798,9,2700.0,2800.0,1.0,1.0,1.0,699.0,702.0
1486,ordinary,n4,"37.227279,-80.421665",emergency,489,6,2600.0,2700.0,1.0,4.0,1.0,699.0,705.0
1114,government,n3,"37.227279,-80.421665",emergency,115,8,2500.0,2600.0,4.0,4.0,1.0,699.0,708.0
1483,government,n3,"37.227279,-80.421665",emergency,483,8,2500.0,2600.0,4.0,4.0,1.0,699.0,708.0
1796,emergency,n1,"37.227279,-80.421665",emergency,798,5,2300.0,2400.0,5.0,4.0,6.0,699.0,714.0
1393,emergency,n1,"37.227279,-80.421665",data,397,6,2300.0,2400.0,5.0,2.0,6.0,699.0,712.0
1798,scientific,n5,"37.227279,-80.421665",emergency,801,8,2700.0,2800.0,2.0,4.0,1.0,699.0,706.0
1802,scientific,n4,"37.227279,-80.421665",voice,807,10,2600.0,2700.0,2.0,3.0,1.0,699.0,705.0
1996,educational,n2,"37.227279,-80.421665",emergency,1001,9,2400.0,2500.0,3.0,4.0,1.0,699.0,707.0
1388,ordinary,n4,"37.227279,-80.421665",data,392,8,2600.0,2700.0,1.0,2.0,1.0,699.0,703.0
1112,government,n4,"37.227279,-80.421665",data,115,9,2600.0,2700.0,4.0,2.0,1.0,699.0,706.0
1481,scientific,n5,"37.227279,-80.421665",emergency,484,6,2700.0,2800.0,2.0,4.0,1.0,699.0,706.0
1005,government,n1,"37.227279,-80.421665",emergency,11,7,2300.0,2400.0,4.0,4.0,6.0,699.0,713.0
1805,ordinary,n3,"37.227279,-80.421665",data,805,7,2500.0,2600.0,1.0,2.0,1.0,699.0,703.0
1479,educational,n1,"37.227279,-80.421665",emergency,483,6,2300.0,2400.0,3.0,4.0,6.0,699.0,712.0
1808,ordinary,n1,"37.227279,-80.421665",video,808,9,2300.0,2400.0,1.0,1.0,6.0,699.0,707.0
1396,government,n4,"37.227279,-80.421665",voice,397,5,2600.0,2700.0,4.0,3.0,1.0,699.0,707.0
1828,educational,n4,"37.227279,-80.421665",video,832,6,2600.0,2700.0,3.0,1.0,1.0,699.0,704.0
1827,emergency,n4,"37.227279,-80.421665",data,833,8,2600.0,2700.0,5.0,2.0,1.0,699.0,707.0
1355,emergency,n4,"37.227279,-80.421665",video,359,5,2600.0,2700.0,5.0,1.0,1.0,699.0,706.0
1829,scientific,n3,"37.227279,-80.421665",data,835,8,2500.0,2600.0,2.0,2.0,1.0,699.0,704.0
1081,scientific,n4,"37.227279,-80.421665",video,84,7,2600.0,2700.0,2.0,1.0,1.0,699.0,703.0
1983,ordinary,n5,"37.227279,-80.421665",data,984,9,2700.0,2800.0,1.0,2.0,1.0,699.0,703.0
1080,government,n4,"37.227279,-80.421665",data,85,7,2600.0,2700.0,4.0,2.0,1.0,699.0,706.0
1982,educational,n5,"37.227279,-80.421665",emergency,984,6,2700.0,2800.0,3.0,4.0,1.0,699.0,707.0
1859,ordinary,n5,"37.227279,-80.421665",data,860,7,2700.0,2800.0,1.0,2.0,1.0,699.0,703.0
1079,emergency,n5,"37.227279,-80.421665",video,81,8,2700.0,2800.0,5.0,1.0,1.0,699.0,706.0
1078,educational,n5,"37.227279,-80.421665",voice,78,9,2700.0,2800.0,3.0,3.0,1.0,699.0,706.0
1084,ordinary,n4,"37.227279,-80.421665",data,84,8,2600.0,2700.0,1.0,2.0,1.0,699.0,703.0
1357,scientific,n3,"37.227279,-80.421665",video,358,6,2500.0,2600.0,2.0,1.0,1.0,699.0,703.0
1864,ordinary,n4,"37.227279,-80.421665",emergency,864,6,2600.0,2700.0,1.0,4.0,1.0,699.0,705.0
1866,scientific,n1,"37.227279,-80.421665",emergency,868,10,2300.0,2400.0,2.0,4.0,6.0,699.0,711.0
1076,scientific,n5,"37.227279,-80.421665",video,80,10,2700.0,2800.0,2.0,1.0,1.0,699.0,703.0
1451,government,n4,"37.227279,-80.421665",video,457,8,2600.0,2700.0,4.0,1.0,1.0,699.0,705.0
1400,government,n1,"37.227279,-80.421665",data,406,9,2300.0,2400.0,4.0,2.0,6.0,699.0,711.0
1070,ordinary,n1,"37.227279,-80.421665",data,74,10,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
1014,government,n3,"37.227279,-80.421665",video,15,7,2500.0,2600.0,4.0,1.0,1.0,699.0,705.0
1360,emergency,n2,"37.227279,-80.421665",voice,363,8,2400.0,2500.0,5.0,3.0,1.0,699.0,708.0
1862,scientific,n3,"37.227279,-80.421665",emergency,870,10,2500.0,2600.0,2.0,4.0,1.0,699.0,706.0
1853,emergency,n4,"37.227279,-80.421665",video,853,9,2600.0,2700.0,5.0,1.0,1.0,699.0,706.0
1856,scientific,n1,"37.227279,-80.421665",voice,856,8,2300.0,2400.0,2.0,3.0,6.0,699.0,710.0
1091,government,n5,"37.227279,-80.421665",data,96,6,2700.0,2800.0,4.0,2.0,1.0,699.0,706.0
1454,scientific,n5,"37.227279,-80.421665",voice,457,5,2700.0,2800.0,2.0,3.0,1.0,699.0,705.0
1848,ordinary,n3,"37.227279,-80.421665",data,852,6,2500.0,2600.0,1.0,2.0,1.0,699.0,703.0
1846,emergency,n2,"37.227279,-80.421665",data,850,5,2400.0,2500.0,5.0,2.0,1.0,699.0,707.0
1086,emergency,n4,"37.227279,-80.421665",emergency,86,5,2600.0,2700.0,5.0,4.0,1.0,699.0,709.0
1457,ordinary,n3,"37.227279,-80.421665",video,462,6,2500.0,2600.0,1.0,1.0,1.0,699.0,702.0
1460,government,n2,"37.227279,-80.421665",video,463,10,2400.0,2500.0,4.0,1.0,1.0,699.0,705.0
1093,government,n5,"37.227279,-80.421665",voice,100,10,2700.0,2800.0,4.0,3.0,1.0,699.0,707.0
1838,ordinary,n1,"37.227279,-80.421665",data,846,9,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
1831,emergency,n3,"37.227279,-80.421665",voice,833,8,2500.0,2600.0,5.0,3.0,1.0,699.0,708.0
1011,educational,n2,"37.227279,-80.421665",voice,12,10,2400.0,2500.0,3.0,3.0,1.0,699.0,706.0
1398,educational,n3,"37.227279,-80.421665",emergency,401,5,2500.0,2600.0,3.0,4.0,1.0,699.0,707.0
1833,scientific,n5,"37.227279,-80.421665",voice,834,9,2700.0,2800.0,2.0,3.0,1.0,699.0,705.0
1852,educational,n4,"37.227279,-80.421665",data,852,6,2600.0,2700.0,3.0,2.0,1.0,699.0,705.0
1462,scientific,n4,"37.227279,-80.421665",data,465,5,2600.0,2700.0,2.0,2.0,1.0,699.0,704.0
2615,educational,n5,"37.231585,-80.416258",video,1615,5,2700.0,2800.0,3.0,1.0,1.0,625.0,630.0
1279,scientific,n3,"37.231585,-80.416258",voice,282,5,2500.0,2600.0,2.0,3.0,1.0,625.0,631.0
2618,scientific,n2,"37.231585,-80.416258",emergency,1622,6,2400.0,2500.0,2.0,4.0,1.0,625.0,632.0
1382,educational,n2,"37.231585,-80.416258",voice,382,8,2400.0,2500.0,3.0,3.0,1.0,625.0,632.0
2719,scientific,n1,"37.231585,-80.416258",video,1726,10,2300.0,2400.0,2.0,1.0,6.0,625.0,634.0
2716,educational,n2,"37.231585,-80.416258",emergency,1721,6,2400.0,2500.0,3.0,4.0,1.0,625.0,633.0
1383,emergency,n5,"37.231585,-80.416258",data,386,6,2700.0,2800.0,5.0,2.0,1.0,625.0,633.0
2626,government,n4,"37.231585,-80.416258",data,1633,8,2600.0,2700.0,4.0,2.0,1.0,625.0,632.0
1281,scientific,n4,"37.231585,-80.416258",voice,288,9,2600.0,2700.0,2.0,3.0,1.0,625.0,631.0
2713,scientific,n3,"37.231585,-80.416258",data,1714,9,2500.0,2600.0,2.0,2.0,1.0,625.0,630.0
2622,scientific,n1,"37.231585,-80.416258",emergency,1623,7,2300.0,2400.0,2.0,4.0,6.0,625.0,637.0
2661,scientific,n2,"37.231585,-80.416258",emergency,1662,7,2400.0,2500.0,2.0,4.0,1.0,625.0,632.0
2692,educational,n3,"37.231585,-80.416258",voice,1695,7,2500.0,2600.0,3.0,3.0,1.0,625.0,632.0
2628,scientific,n3,"37.231585,-80.416258",voice,1629,10,2500.0,2600.0,2.0,3.0,1.0,625.0,631.0
1358,government,n5,"37.231585,-80.416258",video,361,5,2700.0,2800.0,4.0,1.0,1.0,625.0,631.0
2682,government,n1,"37.231585,-80.416258",emergency,1684,7,2300.0,2400.0,4.0,4.0,6.0,625.0,639.0
1318,educational,n2,"37.231585,-80.416258",voice,326,9,2400.0,2500.0,3.0,3.0,1.0,625.0,632.0
2647,educational,n5,"37.231585,-80.416258",voice,1650,7,2700.0,2800.0,3.0,3.0,1.0,625.0,632.0
2675,scientific,n5,"37.231585,-80.416258",emergency,1675,6,2700.0,2800.0,2.0,4.0,1.0,625.0,632.0
1356,government,n5,"37.231585,-80.416258",data,357,6,2700.0,2800.0,4.0,2.0,1.0,625.0,632.0
1354,ordinary,n3,"37.231585,-80.416258",voice,359,6,2500.0,2600.0,1.0,3.0,1.0,625.0,630.0
1332,ordinary,n2,"37.231585,-80.416258",data,335,8,2400.0,2500.0,1.0,2.0,1.0,625.0,629.0
1352,emergency,n2,"37.231585,-80.416258",data,352,6,2400.0,2500.0,5.0,2.0,1.0,625.0,633.0
1359,ordinary,n5,"37.231585,-80.416258",video,365,8,2700.0,2800.0,1.0,1.0,1.0,625.0,628.0
1351,ordinary,n1,"37.231585,-80.416258",voice,354,5,2300.0,2400.0,1.0,3.0,6.0,625.0,635.0
2669,scientific,n4,"37.231585,-80.416258",data,1669,9,2600.0,2700.0,2.0,2.0,1.0,625.0,630.0
1333,ordinary,n5,"37.231585,-80.416258",voice,338,10,2700.0,2800.0,1.0,3.0,1.0,625.0,630.0
2655,scientific,n5,"37.231585,-80.416258",data,1659,7,2700.0,2800.0,2.0,2.0,1.0,625.0,630.0
2656,government,n1,"37.231585,-80.416258",emergency,1656,9,2300.0,2400.0,4.0,4.0,6.0,625.0,639.0
2657,educational,n5,"37.231585,-80.416258",emergency,1659,6,2700.0,2800.0,3.0,4.0,1.0,625.0,633.0
1346,educational,n4,"37.231585,-80.416258",emergency,348,6,2600.0,2700.0,3.0,4.0,1.0,625.0,633.0
2659,emergency,n5,"37.231585,-80.416258",voice,1666,10,2700.0,2800.0,5.0,3.0,1.0,625.0,634.0
2664,scientific,n2,"37.231585,-80.416258",voice,1667,9,2400.0,2500.0,2.0,3.0,1.0,625.0,631.0
2663,emergency,n2,"37.231585,-80.416258",data,1672,10,2400.0,2500.0,5.0,2.0,1.0,625.0,633.0
2670,ordinary,n1,"37.231585,-80.416258",video,1674,6,2300.0,2400.0,1.0,1.0,6.0,625.0,633.0
2627,ordinary,n5,"37.231585,-80.416258",video,1635,10,2700.0,2800.0,1.0,1.0,1.0,625.0,628.0
1315,emergency,n3,"37.231585,-80.416258",emergency,317,5,2500.0,2600.0,5.0,4.0,1.0,625.0,635.0
2686,emergency,n4,"37.231585,-80.416258",voice,1688,10,2600.0,2700.0,5.0,3.0,1.0,625.0,634.0
2709,scientific,n2,"37.231585,-80.416258",video,1715,9,2400.0,2500.0,2.0,1.0,1.0,625.0,629.0
1290,ordinary,n2,"37.231585,-80.416258",voice,290,6,2400.0,2500.0,1.0,3.0,1.0,625.0,630.0
1292,educational,n2,"37.231585,-80.416258",data,297,8,2400.0,2500.0,3.0,2.0,1.0,625.0,631.0
2704,government,n2,"37.231585,-80.416258",video,1706,10,2400.0,2500.0,4.0,1.0,1.0,625.0,631.0
1296,emergency,n2,"37.231585,-80.416258",data,297,6,2400.0,2500.0,5.0,2.0,1.0,625.0,633.0
2700,government,n1,"37.231585,-80.416258",video,1700,9,2300.0,2400.0,4.0,1.0,6.0,625.0,636.0
2629,ordinary,n1,"37.231585,-80.416258",emergency,1630,8,2300.0,2400.0,1.0,4.0,6.0,625.0,636.0
1374,scientific,n3,"37.231585,-80.416258",voice,377,7,2500.0,2600.0,2.0,3.0,1.0,625.0,631.0
1299,ordinary,n1,"37.231585,-80.416258",data,302,8,2300.0,2400.0,1.0,2.0,6.0,625.0,634.0
2643,government,n2,"37.231585,-80.416258",data,1645,8,2400.0,2500.0,4.0,2.0,1.0,625.0,632.0
1300,educational,n1,"37.231585,-80.416258",data,301,9,2300.0,2400.0,3.0,2.0,6.0,625.0,636.0
1371,government,n5,"37.231585,-80.416258",data,377,7,2700.0,2800.0,4.0,2.0,1.0,625.0,632.0
2633,scientific,n3,"37.231585,-80.416258",data,1640,9,2500.0,2600.0,2.0,2.0,1.0,625.0,630.0
2634,educational,n2,"37.231585,-80.416258",data,1634,10,2400.0,2500.0,3.0,2.0,1.0,625.0,631.0
2695,emergency,n3,"37.231585,-80.416258",voice,1695,7,2500.0,2600.0,5.0,3.0,1.0,625.0,634.0
1305,government,n2,"37.231585,-80.416258",data,311,10,2400.0,2500.0,4.0,2.0,1.0,625.0,632.0
1306,educational,n3,"37.231585,-80.416258",video,314,9,2500.0,2600.0,3.0,1.0,1.0,625.0,630.0
1370,emergency,n3,"37.231585,-80.416258",data,375,8,2500.0,2600.0,5.0,2.0,1.0,625.0,633.0
2638,educational,n5,"37.231585,-80.416258",data,1642,5,2700.0,2800.0,3.0,2.0,1.0,625.0,631.0
2639,ordinary,n1,"37.231585,-80.416258",data,1643,7,2300.0,2400.0,1.0,2.0,6.0,625.0,634.0
1372,ordinary,n1,"37.231585,-80.416258",video,376,10,2300.0,2400.0,1.0,1.0,6.0,625.0,633.0
1337,educational,n5,"37.231585,-80.416258",video,342,8,2700.0,2800.0,3.0,1.0,1.0,625.0,630.0
1194,government,n3,"37.231585,-80.416258",emergency,196,10,2500.0,2600.0,4.0,4.0,1.0,625.0,634.0
2722,ordinary,n4,"37.231585,-80.416258",emergency,1725,5,2600.0,2700.0,1.0,4.0,1.0,625.0,631.0
2897,scientific,n2,"37.231585,-80.416258",emergency,1901,6,2400.0,2500.0,2.0,4.0,1.0,625.0,632.0
1094,scientific,n2,"37.231585,-80.416258",emergency,100,9,2400.0,2500.0,2.0,4.0,1.0,625.0,632.0
2900,educational,n5,"37.231585,-80.416258",video,1902,6,2700.0,2800.0,3.0,1.0,1.0,625.0,630.0
1087,emergency,n5,"37.231585,-80.416258",voice,88,5,2700.0,2800.0,5.0,3.0,1.0,625.0,634.0
2903,government,n5,"37.231585,-80.416258",voice,1907,5,2700.0,2800.0,4.0,3.0,1.0,625.0,633.0
2904,scientific,n2,"37.231585,-80.416258",video,1905,6,2400.0,2500.0,2.0,1.0,1.0,625.0,629.0
2905,ordinary,n1,"37.231585,-80.416258",video,1906,6,2300.0,2400.0,1.0,1.0,6.0,625.0,633.0
2907,emergency,n3,"37.231585,-80.416258",data,1908,6,2500.0,2600.0,5.0,2.0,1.0,625.0,633.0
2913,emergency,n3,"37.231585,-80.416258",video,1916,10,2500.0,2600.0,5.0,1.0,1.0,625.0,632.0
2915,scientific,n1,"37.231585,-80.416258",emergency,1922,10,2300.0,2400.0,2.0,4.0,6.0,625.0,637.0
2916,ordinary,n2,"37.231585,-80.416258",emergency,1924,10,2400.0,2500.0,1.0,4.0,1.0,625.0,631.0
1073,ordinary,n1,"37.231585,-80.416258",emergency,76,6,2300.0,2400.0,1.0,4.0,6.0,625.0,636.0
1069,emergency,n5,"37.231585,-80.416258",data,75,8,2700.0,2800.0,5.0,2.0,1.0,625.0,633.0
2920,educational,n5,"37.231585,-80.416258",data,1920,8,2700.0,2800.0,3.0,2.0,1.0,625.0,631.0
2921,government,n4,"37.231585,-80.416258",voice,1924,9,2600.0,2700.0,4.0,3.0,1.0,625.0,633.0
1067,emergency,n5,"37.231585,-80.416258",emergency,68,10,2700.0,2800.0,5.0,4.0,1.0,625.0,635.0
1065,government,n5,"37.231585,-80.416258",data,67,7,2700.0,2800.0,4.0,2.0,1.0,625.0,632.0
2894,emergency,n1,"37.231585,-80.416258",voice,1901,9,2300.0,2400.0,5.0,3.0,6.0,625.0,639.0
1100,government,n5,"37.231585,-80.416258",data,101,8,2700.0,2800.0,4.0,2.0,1.0,625.0,632.0
2892,emergency,n2,"37.231585,-80.416258",video,1893,8,2400.0,2500.0,5.0,1.0,1.0,625.0,632.0
1105,ordinary,n2,"37.231585,-80.416258",data,109,6,2400.0,2500.0,1.0,2.0,1.0,625.0,629.0
1121,emergency,n4,"37.231585,-80.416258",data,129,10,2600.0,2700.0,5.0,2.0,1.0,625.0,633.0
2867,ordinary,n4,"37.231585,-80.416258",video,1867,7,2600.0,2700.0,1.0,1.0,1.0,625.0,628.0
2868,educational,n3,"37.231585,-80.416258",video,1870,7,2500.0,2600.0,3.0,1.0,1.0,625.0,630.0
1120,ordinary,n1,"37.231585,-80.416258",voice,125,7,2300.0,2400.0,1.0,3.0,6.0,625.0,635.0
2871,government,n2,"37.231585,-80.416258",emergency,1877,10,2400.0,2500.0,4.0,4.0,1.0,625.0,634.0
1118,government,n4,"37.231585,-80.416258",voice,122,9,2600.0,2700.0,4.0,3.0,1.0,625.0,633.0
1117,government,n1,"37.231585,-80.416258",voice,117,7,2300.0,2400.0,4.0,3.0,6.0,625.0,638.0
2876,ordinary,n1,"37.231585,-80.416258",emergency,1881,9,2300.0,2400.0,1.0,4.0,6.0,625.0,636.0
2925,government,n4,"37.231585,-80.416258",data,1928,6,2600.0,2700.0,4.0,2.0,1.0,625.0,632.0
2877,emergency,n1,"37.231585,-80.416258",emergency,1885,10,2300.0,2400.0,5.0,4.0,6.0,625.0,640.0
2880,government,n3,"37.231585,-80.416258",emergency,1881,8,2500.0,2600.0,4.0,4.0,1.0,625.0,634.0
1113,ordinary,n3,"37.231585,-80.416258",emergency,113,8,2500.0,2600.0,1.0,4.0,1.0,625.0,631.0
2883,educational,n3,"37.231585,-80.416258",data,1888,9,2500.0,2600.0,3.0,2.0,1.0,625.0,631.0
2884,ordinary,n5,"37.231585,-80.416258",data,1888,8,2700.0,2800.0,1.0,2.0,1.0,625.0,629.0
1111,government,n1,"37.231585,-80.416258",voice,120,10,2300.0,2400.0,4.0,3.0,6.0,625.0,638.0
