cbsd_id,type,band,weather,density,traffic
6131,ordinary,n1,snowy,urban,emergency
6132,ordinary,n3,snowy,urban,data
6133,educational,n5,rainy,rural,emergency
6134,emergency,n5,snowy,urban,voice
6135,government,n5,cloudy,semi-urban,data
6136,educational,n5,foggy,rural,voice
6137,government,n5,sunny,semi-urban,emergency
6138,government,n4,cloudy,rural,video
6139,government,n1,snowy,urban,emergency
6140,government,n3,foggy,rural,voice
6141,emergency,n5,rainy,urban,emergency
6142,scientific,n4,emergency,semi-urban,data
6143,emergency,n4,emergency,rural,video
6144,scientific,n5,cloudy,semi-urban,emergency
6145,government,n5,sunny,semi-urban,voice
6146,government,n4,sunny,rural,data
6147,ordinary,n5,foggy,rural,data
6148,emergency,n3,emergency,semi-urban,emergency
6149,educational,n2,foggy,urban,video
6150,educational,n4,snowy,rural,data
6151,government,n1,cloudy,urban,emergency
6152,ordinary,n5,foggy,semi-urban,voice
6153,scientific,n2,rainy,semi-urban,data
6154,government,n3,cloudy,semi-urban,voice
6155,ordinary,n4,snowy,urban,video
6156,government,n3,snowy,rural,emergency
6157,ordinary,n1,sunny,urban,data
6158,ordinary,n5,cloudy,semi-urban,data
6159,emergency,n5,sunny,semi-urban,data
6160,scientific,n3,emergency,urban,voice
6161,ordinary,n5,cloudy,rural,emergency
6162,educational,n4,cloudy,semi-urban,data
6163,educational,n1,cloudy,rural,voice
6164,scientific,n4,emergency,rural,voice
6165,emergency,n4,emergency,urban,video
6166,educational,n1,foggy,urban,data
6167,scientific,n1,emergency,semi-urban,voice
6168,government,n2,cloudy,rural,voice
6169,educational,n1,foggy,semi-urban,emergency
6170,emergency,n3,emergency,rural,data
6171,educational,n5,foggy,rural,data
6172,educational,n2,snowy,rural,video
6173,educational,n2,emergency,urban,voice
6174,scientific,n5,sunny,semi-urban,emergency
6175,government,n5,cloudy,semi-urban,video
6176,ordinary,n4,snowy,semi-urban,data
6177,educational,n3,cloudy,semi-urban,emergency
6178,emergency,n4,snowy,rural,voice
6179,government,n2,rainy,rural,emergency
6180,scientific,n1,sunny,semi-urban,data
6181,ordinary,n4,foggy,urban,data
6182,emergency,n3,foggy,urban,video
6183,educational,n5,snowy,semi-urban,video
6184,educational,n5,cloudy,urban,video
6185,educational,n1,emergency,semi-urban,voice
6186,emergency,n3,emergency,rural,emergency
6187,government,n4,sunny,semi-urban,voice
6188,scientific,n5,foggy,semi-urban,video
6189,ordinary,n5,rainy,rural,emergency
6190,educational,n4,emergency,rural,data
6191,government,n1,rainy,urban,voice
6192,scientific,n1,snowy,urban,data
6193,ordinary,n1,snowy,semi-urban,voice
6194,scientific,n1,sunny,semi-urban,emergency
6195,emergency,n1,snowy,urban,emergency
6196,scientific,n1,sunny,semi-urban,voice
6197,educational,n1,snowy,rural,data
6198,educational,n5,foggy,semi-urban,data
6199,educational,n2,snowy,urban,data
6200,scientific,n1,rainy,semi-urban,video
6201,scientific,n5,cloudy,semi-urban,data
6202,government,n4,rainy,semi-urban,emergency
6203,educational,n3,emergency,semi-urban,video
6204,government,n5,cloudy,semi-urban,voice
6205,educational,n3,foggy,semi-urban,video
6206,ordinary,n3,emergency,rural,data
6207,ordinary,n2,foggy,semi-urban,emergency
6208,ordinary,n5,snowy,rural,voice
6209,emergency,n4,foggy,urban,voice
6210,educational,n2,rainy,urban,emergency
6211,educational,n4,emergency,semi-urban,voice
6212,emergency,n4,sunny,rural,emergency
6213,ordinary,n1,snowy,semi-urban,emergency
6214,government,n4,cloudy,semi-urban,emergency
6215,scientific,n4,rainy,urban,data
6216,ordinary,n2,foggy,urban,data
6217,ordinary,n1,emergency,rural,video
6218,educational,n1,sunny,semi-urban,data
6219,ordinary,n5,rainy,rural,data
6220,ordinary,n3,sunny,rural,emergency
6221,ordinary,n3,rainy,semi-urban,video
6222,government,n1,snowy,rural,emergency
6223,ordinary,n4,cloudy,semi-urban,voice
6224,emergency,n1,emergency,rural,data
6225,scientific,n3,emergency,rural,voice
6226,emergency,n5,snowy,urban,video
6227,educational,n2,emergency,semi-urban,voice
6228,emergency,n3,snowy,urban,data
6229,emergency,n5,emergency,urban,data
6230,scientific,n5,foggy,rural,emergency
6231,educational,n1,cloudy,rural,voice
6232,scientific,n2,sunny,urban,voice
6233,ordinary,n5,snowy,urban,voice
6234,educational,n2,sunny,urban,emergency
6235,scientific,n5,foggy,rural,voice
6236,educational,n1,cloudy,urban,data
6237,scientific,n1,snowy,semi-urban,emergency
6238,emergency,n2,foggy,semi-urban,emergency
6239,scientific,n4,snowy,rural,voice
6240,scientific,n5,foggy,rural,emergency
6241,government,n2,foggy,urban,video
6242,government,n1,emergency,urban,data
6243,government,n3,emergency,urban,voice
6244,emergency,n4,snowy,urban,video
6245,scientific,n3,rainy,rural,video
6246,government,n1,cloudy,urban,video
6247,scientific,n4,foggy,urban,emergency
6248,ordinary,n5,foggy,semi-urban,emergency
6249,scientific,n1,rainy,rural,data
6250,educational,n4,emergency,semi-urban,video
6251,emergency,n3,emergency,semi-urban,voice
6252,ordinary,n1,sunny,semi-urban,video
6253,ordinary,n2,snowy,rural,emergency
6254,emergency,n2,foggy,semi-urban,emergency
6255,emergency,n3,cloudy,semi-urban,data
6256,government,n2,sunny,urban,emergency
6257,emergency,n3,rainy,urban,video
6258,scientific,n1,rainy,rural,video
6259,emergency,n3,sunny,semi-urban,video
6260,ordinary,n3,foggy,urban,data
6261,government,n2,sunny,urban,data
6262,ordinary,n3,rainy,rural,video
6263,educational,n1,rainy,semi-urban,voice
6264,emergency,n3,rainy,rural,data
6265,emergency,n5,foggy,rural,emergency
6266,emergency,n4,sunny,urban,voice
6267,ordinary,n3,snowy,urban,data
6268,government,n5,sunny,rural,emergency
6269,ordinary,n2,rainy,urban,video
6270,government,n1,cloudy,urban,emergency
6271,scientific,n2,rainy,semi-urban,video
6272,emergency,n2,rainy,urban,voice
6273,ordinary,n4,cloudy,semi-urban,data
6274,government,n4,emergency,urban,emergency
6275,emergency,n1,sunny,rural,data
6276,emergency,n4,rainy,semi-urban,video
6277,scientific,n5,rainy,semi-urban,video
6278,government,n5,snowy,rural,data
6279,emergency,n4,snowy,semi-urban,voice
6280,emergency,n2,sunny,rural,emergency
6281,educational,n5,foggy,urban,video
6282,scientific,n1,sunny,urban,voice
6283,government,n3,sunny,rural,voice
6284,ordinary,n3,foggy,rural,emergency
6285,ordinary,n5,emergency,semi-urban,data
6286,educational,n5,rainy,semi-urban,data
6287,emergency,n3,foggy,urban,voice
6288,emergency,n3,sunny,urban,data
6289,government,n2,emergency,rural,data
6290,ordinary,n5,rainy,rural,video
6291,emergency,n2,snowy,semi-urban,data
6292,educational,n3,foggy,semi-urban,voice
6293,ordinary,n4,foggy,urban,data
6294,scientific,n1,sunny,urban,video
6295,government,n4,foggy,rural,video
6296,emergency,n2,cloudy,rural,emergency
6297,emergency,n1,rainy,urban,video
6298,emergency,n4,cloudy,urban,video
6299,government,n4,sunny,urban,data
6300,scientific,n1,snowy,rural,emergency
6301,ordinary,n4,emergency,rural,voice
6302,ordinary,n2,snowy,urban,emergency
6303,ordinary,n3,foggy,urban,video
6304,scientific,n2,foggy,rural,data
6305,scientific,n3,cloudy,rural,voice
6306,ordinary,n5,cloudy,urban,video
6307,educational,n2,rainy,urban,video
6308,government,n4,foggy,rural,video
6309,scientific,n1,rainy,rural,video
6310,emergency,n4,snowy,rural,video
6311,emergency,n1,foggy,rural,video
6312,educational,n5,rainy,semi-urban,video
6313,emergency,n5,emergency,rural,voice
6314,educational,n5,emergency,semi-urban,voice
6315,scientific,n2,snowy,urban,emergency
6316,government,n3,foggy,semi-urban,video
6317,educational,n4,sunny,rural,voice
6318,government,n4,foggy,rural,voice
6319,ordinary,n4,snowy,semi-urban,emergency
6320,government,n2,cloudy,urban,emergency
6321,ordinary,n5,foggy,urban,video
6322,scientific,n4,snowy,rural,video
6323,scientific,n5,rainy,urban,video
6324,educational,n1,cloudy,semi-urban,voice
6325,educational,n4,foggy,rural,data
6326,ordinary,n3,rainy,rural,video
6327,emergency,n1,emergency,semi-urban,data
6328,scientific,n5,cloudy,rural,voice
6329,educational,n2,sunny,urban,data
6330,scientific,n2,foggy,urban,data
6331,educational,n1,sunny,rural,voice
6332,ordinary,n2,emergency,rural,data
6333,emergency,n5,rainy,rural,video
6334,ordinary,n5,snowy,rural,data
6335,government,n3,snowy,rural,video
6336,government,n5,sunny,urban,data
6337,emergency,n1,sunny,rural,voice
6338,educational,n4,rainy,rural,data
6339,government,n4,rainy,urban,data
6340,government,n1,cloudy,semi-urban,video
6341,scientific,n1,sunny,urban,video
6342,emergency,n3,snowy,semi-urban,emergency
6343,government,n1,foggy,semi-urban,data
6344,government,n1,emergency,urban,emergency
6345,ordinary,n4,foggy,urban,voice
6346,ordinary,n4,sunny,rural,voice
6347,scientific,n2,cloudy,semi-urban,emergency
6348,government,n4,cloudy,semi-urban,voice
6349,ordinary,n2,cloudy,rural,emergency
6350,emergency,n3,rainy,rural,video
6351,government,n1,cloudy,urban,emergency
6352,emergency,n5,rainy,urban,emergency
6353,ordinary,n2,rainy,semi-urban,voice
6354,ordinary,n5,rainy,urban,emergency
6355,ordinary,n1,sunny,urban,video
6356,ordinary,n3,rainy,rural,video
6357,ordinary,n2,emergency,urban,data
6358,ordinary,n3,sunny,rural,emergency
6359,scientific,n4,sunny,semi-urban,data
6360,ordinary,n2,foggy,semi-urban,data
6361,educational,n4,rainy,semi-urban,voice
6362,ordinary,n3,rainy,semi-urban,voice
6363,educational,n1,cloudy,urban,data
6364,government,n1,cloudy,semi-urban,emergency
6365,ordinary,n1,foggy,rural,emergency
6366,emergency,n3,sunny,rural,voice
6367,scientific,n4,snowy,urban,video
6368,ordinary,n3,cloudy,rural,emergency
6369,educational,n2,cloudy,urban,data
6370,government,n5,foggy,semi-urban,video
6371,ordinary,n3,sunny,rural,video
6372,educational,n1,snowy,semi-urban,emergency
6373,government,n1,cloudy,semi-urban,data
6374,emergency,n4,sunny,urban,voice
6375,scientific,n1,sunny,semi-urban,emergency
6376,educational,n4,snowy,urban,voice
6377,emergency,n1,sunny,urban,emergency
6378,educational,n3,cloudy,semi-urban,voice
6379,emergency,n1,foggy,semi-urban,voice
6380,ordinary,n2,cloudy,rural,data
6381,ordinary,n5,rainy,urban,video
6382,educational,n1,cloudy,semi-urban,voice
6383,scientific,n3,foggy,rural,emergency
6384,scientific,n2,rainy,rural,emergency
6385,scientific,n3,emergency,semi-urban,emergency
6386,government,n2,snowy,semi-urban,data
6387,emergency,n5,rainy,rural,video
6388,ordinary,n5,emergency,rural,video
6389,educational,n1,rainy,semi-urban,video
6390,educational,n3,snowy,urban,emergency
6391,scientific,n1,sunny,urban,voice
6392,government,n4,foggy,urban,video
6393,ordinary,n2,emergency,semi-urban,emergency
6394,ordinary,n5,snowy,urban,data
6395,educational,n5,emergency,urban,emergency
6396,government,n2,foggy,urban,data
6397,government,n5,rainy,semi-urban,video
6398,emergency,n4,cloudy,rural,voice
6399,emergency,n4,snowy,semi-urban,voice
6400,educational,n3,sunny,urban,data
6401,ordinary,n5,rainy,rural,data
6402,ordinary,n3,rainy,urban,voice
6403,emergency,n4,cloudy,semi-urban,emergency
6404,emergency,n4,foggy,urban,video
6405,ordinary,n2,sunny,rural,data
6406,government,n5,sunny,urban,voice
6407,educational,n3,cloudy,urban,voice
6408,scientific,n3,cloudy,rural,video
6409,scientific,n2,snowy,rural,video
6410,ordinary,n3,cloudy,rural,video
6411,emergency,n5,foggy,rural,voice
6412,emergency,n3,cloudy,urban,voice
6413,emergency,n5,rainy,semi-urban,video
6414,scientific,n5,emergency,semi-urban,emergency
6415,educational,n4,sunny,rural,voice
6416,educational,n1,emergency,semi-urban,video
6417,scientific,n1,sunny,semi-urban,emergency
6418,emergency,n1,emergency,rural,video
6419,emergency,n5,emergency,semi-urban,data
6420,emergency,n4,cloudy,semi-urban,voice
6421,emergency,n3,emergency,urban,video
6422,ordinary,n1,foggy,rural,emergency
6423,scientific,n5,foggy,rural,data
6424,educational,n1,emergency,semi-urban,emergency
6425,emergency,n4,rainy,rural,voice
6426,ordinary,n2,cloudy,urban,video
6427,ordinary,n5,sunny,rural,data
6428,emergency,n5,foggy,semi-urban,emergency
6429,ordinary,n4,emergency,urban,data
6430,scientific,n4,sunny,urban,voice
6431,educational,n4,foggy,semi-urban,emergency
6432,scientific,n5,emergency,urban,video
6433,scientific,n5,foggy,rural,emergency
6434,scientific,n3,foggy,semi-urban,data
6435,emergency,n2,rainy,semi-urban,data
6436,ordinary,n5,snowy,rural,video
6437,emergency,n3,snowy,semi-urban,data
6438,scientific,n5,cloudy,urban,video
6439,scientific,n2,cloudy,semi-urban,emergency
6440,government,n4,sunny,rural,emergency
6441,scientific,n2,rainy,rural,voice
6442,scientific,n5,snowy,semi-urban,video
6443,educational,n3,snowy,rural,voice
6444,educational,n5,sunny,semi-urban,voice
6445,ordinary,n2,cloudy,urban,video
6446,ordinary,n1,foggy,urban,data
6447,educational,n2,snowy,urban,voice
6448,educational,n4,emergency,urban,data
6449,scientific,n1,sunny,urban,video
6450,educational,n4,rainy,urban,emergency
6451,scientific,n4,emergency,semi-urban,voice
6452,emergency,n4,sunny,semi-urban,emergency
6453,educational,n2,rainy,urban,data
6454,government,n2,foggy,urban,data
6455,government,n5,foggy,rural,voice
6456,ordinary,n4,emergency,semi-urban,emergency
6457,emergency,n1,foggy,urban,video
6458,ordinary,n3,snowy,urban,emergency
6459,educational,n1,rainy,rural,voice
6460,emergency,n5,cloudy,semi-urban,data
6461,government,n2,snowy,rural,data
6462,government,n2,foggy,urban,video
6463,ordinary,n4,foggy,urban,voice
6464,emergency,n4,emergency,semi-urban,voice
6465,government,n3,emergency,semi-urban,voice
6466,government,n1,rainy,urban,video
6467,educational,n2,sunny,urban,video
6468,ordinary,n1,snowy,semi-urban,voice
6469,government,n3,cloudy,rural,video
6470,emergency,n5,snowy,urban,data
6471,ordinary,n5,snowy,semi-urban,emergency
6472,government,n3,sunny,rural,data
6473,emergency,n2,rainy,semi-urban,voice
6474,scientific,n1,cloudy,urban,emergency
6475,scientific,n1,cloudy,semi-urban,voice
6476,government,n2,sunny,rural,voice
6477,scientific,n4,foggy,semi-urban,data
6478,educational,n3,rainy,urban,voice
6479,ordinary,n2,emergency,urban,emergency
6480,government,n5,emergency,semi-urban,emergency
6481,scientific,n5,snowy,rural,data
6482,emergency,n2,snowy,semi-urban,emergency
6483,government,n4,sunny,rural,video
6484,emergency,n2,cloudy,urban,video
6485,educational,n1,emergency,urban,data
6486,emergency,n2,sunny,rural,emergency
6487,government,n2,emergency,rural,video
6488,scientific,n5,emergency,urban,data
6489,scientific,n4,emergency,rural,emergency
6490,scientific,n5,snowy,semi-urban,video
6491,ordinary,n3,sunny,semi-urban,voice
6492,emergency,n4,foggy,semi-urban,voice
6493,government,n3,snowy,rural,video
6494,emergency,n2,foggy,rural,data
6495,scientific,n1,emergency,semi-urban,data
6496,government,n5,sunny,rural,data
6497,educational,n4,cloudy,rural,emergency
6498,educational,n1,emergency,rural,data
6499,government,n1,snowy,urban,emergency
6500,government,n2,foggy,rural,video
6501,educational,n3,cloudy,semi-urban,voice
6502,scientific,n4,foggy,rural,data
6503,scientific,n4,sunny,urban,emergency
6504,educational,n1,foggy,urban,emergency
6505,ordinary,n1,sunny,rural,data
6506,ordinary,n2,sunny,rural,video
6507,government,n3,sunny,semi-urban,video
6508,government,n3,emergency,rural,video
6509,ordinary,n3,sunny,urban,emergency
6510,government,n3,cloudy,semi-urban,video
6511,ordinary,n3,cloudy,semi-urban,data
6512,government,n5,foggy,urban,data
6513,ordinary,n3,foggy,rural,video
6514,scientific,n5,sunny,semi-urban,data
6515,scientific,n5,cloudy,semi-urban,voice
6516,government,n4,rainy,semi-urban,emergency
6517,emergency,n1,foggy,semi-urban,data
6518,emergency,n5,rainy,urban,video
6519,educational,n4,cloudy,semi-urban,video
6520,ordinary,n4,emergency,semi-urban,data
6521,emergency,n4,rainy,rural,video
6522,educational,n2,emergency,semi-urban,emergency
6523,ordinary,n1,foggy,urban,video
6524,ordinary,n1,foggy,rural,voice
6525,ordinary,n4,rainy,rural,voice
6526,government,n3,sunny,semi-urban,emergency
6527,educational,n5,rainy,semi-urban,emergency
6528,emergency,n1,rainy,urban,video
6529,educational,n2,cloudy,urban,voice
6530,educational,n4,foggy,semi-urban,video
6531,emergency,n1,emergency,urban,data
6532,ordinary,n5,cloudy,semi-urban,video
6533,government,n5,rainy,urban,data
6534,emergency,n2,snowy,urban,data
6535,emergency,n3,rainy,urban,data
6536,emergency,n1,foggy,urban,emergency
6537,ordinary,n4,emergency,urban,voice
6538,government,n2,sunny,semi-urban,voice
6539,educational,n3,cloudy,semi-urban,emergency
6540,scientific,n1,cloudy,urban,data
6541,educational,n2,snowy,urban,video
6542,educational,n1,foggy,semi-urban,voice
6543,scientific,n5,emergency,urban,data
6544,ordinary,n5,cloudy,rural,emergency
6545,scientific,n1,cloudy,rural,video
6546,scientific,n2,snowy,urban,video
6547,educational,n2,snowy,urban,video
6548,government,n3,snowy,semi-urban,emergency
6549,ordinary,n3,emergency,semi-urban,video
6550,emergency,n4,foggy,rural,video
6551,scientific,n1,emergency,rural,emergency
6552,educational,n3,rainy,semi-urban,data
6553,emergency,n2,cloudy,urban,emergency
6554,government,n5,foggy,urban,data
6555,government,n3,emergency,semi-urban,data
6556,educational,n4,cloudy,urban,emergency
6557,scientific,n4,foggy,semi-urban,video
6558,emergency,n4,emergency,semi-urban,voice
6559,educational,n4,emergency,semi-urban,voice
6560,ordinary,n1,rainy,rural,video
6561,ordinary,n4,rainy,semi-urban,data
6562,emergency,n3,rainy,urban,video
6563,government,n2,rainy,rural,emergency
6564,government,n5,snowy,urban,video
6565,ordinary,n2,emergency,rural,emergency
6566,scientific,n5,foggy,rural,emergency
6567,educational,n5,foggy,semi-urban,voice
6568,emergency,n1,snowy,rural,voice
6569,emergency,n1,snowy,urban,voice
6570,emergency,n4,cloudy,urban,video
6571,government,n4,emergency,rural,emergency
6572,emergency,n1,snowy,semi-urban,emergency
6573,government,n5,foggy,semi-urban,video
6574,emergency,n5,snowy,rural,voice
6575,emergency,n5,foggy,urban,voice
6576,government,n4,cloudy,rural,emergency
6577,government,n4,sunny,semi-urban,voice
6578,emergency,n3,foggy,rural,video
